,0
1982-08-02,-0.22728349222649
1982-08-05,-0.22727980033932496
1982-08-09,-0.22727150598240656
1982-08-12,-0.22726376005948745
1982-08-16,-0.22724895207552984
1982-08-19,-0.22723624608028498
1982-08-23,-0.22721196287920187
1982-08-26,-0.2272146058855935
1982-08-30,-0.22723188443775225
1982-09-02,-0.2272240268269543
1982-09-06,-0.22720197802343128
1982-09-09,-0.2271734370601289
1982-09-13,-0.22714953676998995
1982-09-16,-0.22714547987070347
1982-09-20,-0.22707644514002265
1982-09-23,-0.22696736470331186
1982-09-27,-0.22676819627964095
1982-09-30,-0.22653209019232187
1982-10-04,-0.22621225226395952
1982-10-07,-0.2261364958007134
1982-10-11,-0.2262526357206855
1982-10-14,-0.2262180738711846
1982-10-18,-0.22592240687112483
1982-10-21,-0.22582797677416555
1982-10-25,-0.22579858690494647
1982-10-28,-0.2256889363672252
1982-11-01,-0.22542526729295498
1982-11-04,-0.2252334081496906
1982-11-08,-0.22519242815855317
1982-11-11,-0.22521783735409975
1982-11-15,-0.22519270992278798
1982-11-18,-0.22515922853312684
1982-11-22,-0.22513125661989597
1982-11-25,-0.22510400875471562
1982-11-29,-0.22383305496500255
1982-12-02,-0.21900799839547172
1982-12-06,-0.20826342415496407
1982-12-09,-0.19994161989322012
1982-12-13,-0.18883846242725175
1982-12-16,-0.1805559422774623
1982-12-20,-0.1696101597148722
1982-12-23,-0.16138273008308335
1982-12-27,-0.15041771527972347
1982-12-30,-0.14223353802113842
1983-01-03,-0.1312513644443701
1983-01-06,-0.12300365513241808
1983-01-10,-0.1122139698113994
1983-01-13,-0.10418616125070376
1983-01-17,-0.09342666342307526
1983-01-20,-0.08535278424266446
1983-01-24,-0.07461362566366403
1983-01-27,-0.06852903535381942
1983-01-31,-0.07056161600342134
1983-02-03,-0.07816590554870642
1983-02-07,-0.08888528252838922
1983-02-10,-0.09695274228721007
1983-02-14,-0.10768770959628726
1983-02-17,-0.11575287998721018
1983-02-21,-0.12654247595017662
1983-02-24,-0.13464970924266115
1983-02-28,-0.1454908987784463
1983-03-03,-0.1536373299643881
1983-03-07,2.816211222662588
1983-03-10,5.792278920963609
1983-03-14,6.785104658198567
1983-03-17,3.7926236133304054
1983-03-21,-0.2028797833359574
1983-03-24,-0.21126319257209153
1983-03-28,-0.22103326102954576
1983-03-31,-0.2243949897474993
1983-04-04,-0.22483014946738009
1983-04-07,-0.22483348165798678
1983-04-11,-0.22475950651272275
1983-04-14,-0.22478401663491615
1983-04-18,-0.22493411733782576
1983-04-21,-0.22500351334695035
1983-04-25,-0.2249477574987581
1983-04-28,-0.22500340689625387
1983-05-02,-0.2252270341445822
1983-05-05,-0.22535083949859486
1983-05-09,-0.22547022347358844
1983-05-12,-0.2255788735073322
1983-05-16,-0.2256770369128945
1983-05-19,-0.22574585642283074
1983-05-23,-0.22591020715738855
1983-05-26,-0.22603420183256165
1983-05-30,-0.22618708912774077
1983-06-02,-0.2263057494722106
1983-06-06,-0.22647860268143719
1983-06-09,-0.2265818792741813
1983-06-13,-0.22667328459942337
1983-06-16,-0.2267020205567797
1983-06-20,-0.22672468721106184
1983-06-23,-0.22674942470752343
1983-06-27,-0.22676534598056317
1983-06-30,-0.22676318084661584
1983-07-04,-0.22676207433014284
1983-07-07,-0.22675776283561175
1983-07-11,-0.22675516264178017
1983-07-14,-0.22675744919299753
1983-07-18,-0.22675511013666486
1983-07-21,-0.22676051146895204
1983-07-25,-0.2267657833521938
1983-07-28,-0.22675519464616953
1983-08-01,-0.22674639650041392
1983-08-04,-0.22674926153637803
1983-08-08,-0.2267510366302565
1983-08-11,-0.22675005683270189
1983-08-15,-0.2267434302645243
1983-08-18,-0.2267328566235592
1983-08-22,-0.22672511719451593
1983-08-25,-0.22672278541781463
1983-08-29,-0.22670750951653673
1983-09-01,-0.2266908525882887
1983-09-05,-0.2266789524879632
1983-09-08,-0.2266583572514223
1983-09-12,-0.22664123044143053
1983-09-15,-0.22662335167731001
1983-09-19,-0.22655061735515608
1983-09-22,-0.22649327462619834
1983-09-26,-0.22642486706292425
1983-09-29,-0.2263880114952941
1983-10-03,-0.22629360723790112
1983-10-06,-0.22623674360447282
1983-10-10,-0.22620914204464312
1983-10-13,-0.22621168888566912
1983-10-17,-0.2262566939297999
1983-10-20,-0.22625044067584635
1983-10-24,-0.22617190214732408
1983-10-27,-0.2261251067758616
1983-10-31,-0.22602284214650603
1983-11-03,-0.22589993239831177
1983-11-07,-0.2257524881962678
1983-11-10,-0.22558762195068469
1983-11-14,-0.22530119131029785
1983-11-17,-0.22516336882398855
1983-11-21,-0.22508158539198597
1983-11-24,-0.22500960780789414
1983-11-28,-0.2245863256166325
1983-12-01,-0.22106386070254164
1983-12-05,-0.2111602147992956
1983-12-08,-0.20278167076717207
1983-12-12,-0.1916624454342881
1983-12-15,-0.1834081831966275
1983-12-19,-0.17246334933794202
1983-12-22,-0.16421896391607108
1983-12-26,-0.15327239764016334
1983-12-29,-0.14509381737512408
1984-01-02,-0.13415674737872824
1984-01-05,-0.12599457294437602
1984-01-09,-0.1151593252812578
1984-01-12,-0.10707368000055838
1984-01-16,-0.09636877887896257
1984-01-19,-0.08837337736162153
1984-01-23,-0.07773491632390589
1984-01-26,-0.0704423032394742
1984-01-30,-0.069481149648511
1984-02-02,-0.07606408617135164
1984-02-06,-0.08677665512818944
1984-02-09,-0.09483962413640165
1984-02-13,-0.10561087373007459
1984-02-16,-0.11373338723892613
1984-02-20,-0.12452152421690832
1984-02-23,-0.13258402825494522
1984-02-27,-0.14337283687275573
1984-03-01,-0.15149514988241286
1984-03-05,1.8243983325219673
1984-03-08,4.799309596232232
1984-03-12,6.784589655512642
1984-03-15,4.790029652695652
1984-03-19,0.7961099682446118
1984-03-22,-0.20894453966860582
1984-03-26,-0.21933981645956954
1984-03-29,-0.2236589006873576
1984-04-02,-0.22468618375036872
1984-04-05,-0.22475398270838945
1984-04-09,-0.22487968819882492
1984-04-12,-0.22500062516996722
1984-04-16,-0.2251297440478888
1984-04-19,-0.22518978842437604
1984-04-23,-0.2252634077815588
1984-04-26,-0.22536596687697744
1984-04-30,-0.22552775668742334
1984-05-03,-0.22563118106256147
1984-05-07,-0.22576099274030098
1984-05-10,-0.22584895626918244
1984-05-14,-0.22590330147173504
1984-05-17,-0.22590259335899415
1984-05-21,-0.22591607050510945
1984-05-24,-0.22594373480375343
1984-05-28,-0.2259695297152574
1984-05-31,-0.2259684861800984
1984-06-04,-0.2259988513375204
1984-06-07,-0.22607505287698362
1984-06-11,-0.22616662984725658
1984-06-14,-0.22620104902160953
1984-06-18,-0.22623212333308584
1984-06-21,-0.22623308060548536
1984-06-25,-0.22625838584462823
1984-06-28,-0.2262668167712423
1984-07-02,-0.22624301589715773
1984-07-05,-0.22624268639786674
1984-07-09,-0.22624768624943567
1984-07-12,-0.22624731079940888
1984-07-16,-0.22622547737936052
1984-07-19,-0.22621636869258607
1984-07-23,-0.2262004093706083
1984-07-26,-0.22619662793547887
1984-07-30,-0.22621531991754235
1984-08-02,-0.22621174472883424
1984-08-06,-0.2261951591317723
1984-08-09,-0.22618999409750207
1984-08-13,-0.22619175592483648
1984-08-16,-0.22618829660876463
1984-08-20,-0.22617375504607043
1984-08-23,-0.22613245799633466
1984-08-27,-0.2261045305153135
1984-08-30,-0.22612909300708844
1984-09-03,-0.22613873107095536
1984-09-06,-0.2261397328971919
1984-09-10,-0.22613648065569608
1984-09-13,-0.22610905676733065
1984-09-17,-0.22598706762605353
1984-09-20,-0.2258241929924383
1984-09-24,-0.22570587895531027
1984-09-27,-0.22570376816575072
1984-10-01,-0.2256314199344906
1984-10-04,-0.22551640103020335
1984-10-08,-0.22524829227851648
1984-10-11,-0.2250050223634824
1984-10-15,-0.22483335453134823
1984-10-18,-0.22493245451683982
1984-10-22,-0.22514693967882177
1984-10-25,-0.22512896485197958
1984-10-29,-0.22495726987435888
1984-11-01,-0.22479605093042632
1984-11-05,-0.224618965193701
1984-11-08,-0.2245215479487473
1984-11-12,-0.22438272721261526
1984-11-15,-0.2243273411621038
1984-11-19,-0.22428542368788817
1984-11-22,-0.2242427762328256
1984-11-26,-0.22413946777230445
1984-11-29,-0.2216835253037021
1984-12-03,-0.21291762557860616
1984-12-06,-0.20457850150479
1984-12-10,-0.1935322057902634
1984-12-13,-0.1852988483298695
1984-12-17,-0.17432431309268562
1984-12-20,-0.16611229551814002
1984-12-24,-0.15522504813883375
1984-12-27,-0.14821392769296976
1984-12-31,-0.1388785916853847
1985-01-03,-0.1307888500035239
1985-01-07,-0.12001985839910001
1985-01-10,-0.11193786995441743
1985-01-14,-0.10114576384727243
1985-01-17,-0.09300943702914126
1985-01-21,-0.08222401700828806
1985-01-24,-0.07418523818398787
1985-01-28,-0.06741498806366707
1985-01-31,-0.07005824569692538
1985-02-04,-0.08032939460169022
1985-02-07,-0.08834421917561652
1985-02-11,-0.09904804532532761
1985-02-14,-0.10710872137030757
1985-02-18,-0.11786979196101816
1985-02-21,-0.12595191106049491
1985-02-25,-0.13677570541429848
1985-02-28,-0.14490232575306378
1985-03-04,-0.15575797912716494
1985-03-07,2.8167792401163507
1985-03-11,6.785658409804063
1985-03-14,6.785702383781363
1985-03-18,2.7949566377425046
1985-03-21,-0.20223846468307152
1985-03-25,-0.21332291924717667
1985-03-28,-0.2200872222061639
1985-04-01,-0.22362172545473444
1985-04-04,-0.22371747593722807
1985-04-08,-0.22386576477569614
1985-04-11,-0.2240661037876384
1985-04-15,-0.22430872506342567
1985-04-18,-0.2243608869427454
1985-04-22,-0.2244226286740499
1985-04-25,-0.22450447674109802
1985-04-29,-0.22460175506017063
1985-05-02,-0.22470696383171035
1985-05-06,-0.22476006282619065
1985-05-09,-0.22473014568147634
1985-05-13,-0.224807087153898
1985-05-16,-0.22490704296527167
1985-05-20,-0.2249878348336883
1985-05-23,-0.22508286464265895
1985-05-27,-0.22524004733326963
1985-05-30,-0.2253323825243288
1985-06-03,-0.22546350853882224
1985-06-06,-0.22556836800733635
1985-06-10,-0.22566250493194057
1985-06-13,-0.22569935209271894
1985-06-17,-0.22572641118412726
1985-06-20,-0.22573381324009412
1985-06-24,-0.22573321719064138
1985-06-27,-0.2257321600328148
1985-07-01,-0.22572626800600418
1985-07-04,-0.22573121455412418
1985-07-08,-0.2257282934155787
1985-07-11,-0.22571044905005305
1985-07-15,-0.22569798367383126
1985-07-18,-0.22569469003844847
1985-07-22,-0.22569007854864961
1985-07-25,-0.22567459642587437
1985-07-29,-0.225666537423847
1985-08-01,-0.2256773575020494
1985-08-05,-0.2256800194839596
1985-08-08,-0.2256746525057724
1985-08-12,-0.22567305931249285
1985-08-15,-0.22567564107772828
1985-08-19,-0.2256701341589296
1985-08-22,-0.22565404616271473
1985-08-26,-0.22563455344368397
1985-08-29,-0.22562238520621122
1985-09-02,-0.2255698336063779
1985-09-05,-0.22555255848873357
1985-09-09,-0.2255816543321494
1985-09-12,-0.2255738150239465
1985-09-16,-0.2255208822756261
1985-09-19,-0.22548869504903157
1985-09-23,-0.2254733060397501
1985-09-26,-0.2255045292553467
1985-09-30,-0.22554043583806863
1985-10-03,-0.2254192074039769
1985-10-07,-0.22510345960758923
1985-10-10,-0.22494955293845115
1985-10-14,-0.22490755616113814
1985-10-17,-0.22489826846557517
1985-10-21,-0.22478893236270567
1985-10-24,-0.22460464899705473
1985-10-28,-0.22435624201671475
1985-10-31,-0.22423162417822035
1985-11-04,-0.22419022861181886
1985-11-07,-0.22413156887053487
1985-11-11,-0.22391830755800865
1985-11-14,-0.2237951706553278
1985-11-18,-0.223703701857423
1985-11-21,-0.2236243378381746
1985-11-25,-0.22346506103722313
1985-11-28,-0.222731700248287
1985-12-02,-0.21707346858114995
1985-12-05,-0.20937596374356288
1985-12-09,-0.1983333148861634
1985-12-12,-0.19002049377427288
1985-12-16,-0.17896369602851972
1985-12-19,-0.17069605220969827
1985-12-23,-0.15971745367803317
1985-12-26,-0.15153196415013875
1985-12-30,-0.1406345322282233
1986-01-02,-0.13244555955622667
1986-01-06,-0.12158927861891677
1986-01-09,-0.11349945516126926
1986-01-13,-0.1027053835661565
1986-01-16,-0.09461655944500286
1986-01-20,-0.08391188401922517
1986-01-23,-0.07590637306052028
1986-01-27,-0.0672055618304916
1986-01-30,-0.06766403063727237
1986-02-03,-0.07698502596421651
1986-02-06,-0.08503223902062633
1986-02-10,-0.09579461254837959
1986-02-13,-0.1038930296092327
1986-02-17,-0.11468160884136495
1986-02-20,-0.1227896808741037
1986-02-24,-0.13371538411227638
1986-02-27,-0.14187762988165598
1986-03-03,-0.15265601895058425
1986-03-06,1.82597818559107
1986-03-10,5.793296485260717
1986-03-13,6.7861468624802255
1986-03-17,3.793745393232384
1986-03-20,0.7977497829981668
1986-03-24,-0.21000890862455215
1986-03-27,-0.2177347319446989
1986-03-31,-0.22295129562681917
1986-04-03,-0.22337268357646367
1986-04-07,-0.22350639954124576
1986-04-10,-0.2236132236418008
1986-04-14,-0.22378914974987407
1986-04-17,-0.2238836813002506
1986-04-21,-0.22403462023337434
1986-04-24,-0.2241654622082972
1986-04-28,-0.22428764614366137
1986-05-01,-0.22430099224786543
1986-05-05,-0.22424824889505898
1986-05-08,-0.2242724760223812
1986-05-12,-0.22441171246548508
1986-05-15,-0.22457096888398045
1986-05-19,-0.22475030415160585
1986-05-22,-0.22481207886079482
1986-05-26,-0.22487619484047497
1986-05-29,-0.22491707056680982
1986-06-02,-0.22495032744852564
1986-06-05,-0.22498091169315143
1986-06-09,-0.22501466153223806
1986-06-12,-0.22502349481270179
1986-06-16,-0.2250538658428142
1986-06-19,-0.22509262038782396
1986-06-23,-0.2251543304092146
1986-06-26,-0.22517890516869862
1986-06-30,-0.22517176517854018
1986-07-03,-0.22517190006386756
1986-07-07,-0.22517910328529128
1986-07-10,-0.2251719714836766
1986-07-14,-0.22516066389012487
1986-07-17,-0.22515956816472274
1986-07-21,-0.22515947253122084
1986-07-24,-0.22514703602978445
1986-07-28,-0.2251373162494712
1986-07-31,-0.22514056513173644
1986-08-04,-0.22513894500804046
1986-08-07,-0.22514012801708239
1986-08-11,-0.22514003648468217
1986-08-14,-0.2251325978546617
1986-08-18,-0.2251243111564901
1986-08-21,-0.2251140652480911
1986-08-25,-0.22508378393873044
1986-08-28,-0.2250547758193765
1986-09-01,-0.22503844221904679
1986-09-04,-0.22502269366805475
1986-09-08,-0.22500075122360894
1986-09-11,-0.2249556526020663
1986-09-15,-0.2248700572911098
1986-09-18,-0.22484179054914008
1986-09-22,-0.22476368696255947
1986-09-25,-0.2246122954080696
1986-09-29,-0.22454538650095282
1986-10-02,-0.2246758848537779
1986-10-06,-0.2246926400649616
1986-10-09,-0.2245459041503947
1986-10-13,-0.2244636082186781
1986-10-16,-0.22454132640965116
1986-10-20,-0.22462035363071542
1986-10-23,-0.22461800068453644
1986-10-27,-0.22454399586894502
1986-10-30,-0.22442438650062174
1986-11-03,-0.22417060380228357
1986-11-06,-0.2239711843621254
1986-11-10,-0.22386897089179064
1986-11-13,-0.22382360795886858
1986-11-17,-0.22372036121573188
1986-11-20,-0.2237038545190029
1986-11-24,-0.22376373484785778
1986-11-27,-0.2237594171047463
1986-12-01,-0.2196053511688321
1986-12-04,-0.21233488312648546
1986-12-08,-0.20120137192040838
1986-12-11,-0.19290243999991977
1986-12-15,-0.18187679835157403
1986-12-18,-0.1736094207383369
1986-12-22,-0.16262439119404956
1986-12-25,-0.15441609820139462
1986-12-29,-0.14349116556858066
1987-01-01,-0.1353125683594827
1987-01-05,-0.12442875131869008
1987-01-08,-0.1163033357667941
1987-01-12,-0.10557457671739458
1987-01-15,-0.09754541303215454
1987-01-19,-0.0867160273964944
1987-01-22,-0.07866091148185066
1987-01-26,-0.06865403297725901
1987-01-29,-0.06674006063350287
1987-02-02,-0.07423676255191365
1987-02-05,-0.08223704946543228
1987-02-09,-0.09292623458450582
1987-02-12,-0.10097735325166524
1987-02-16,-0.11177746633034889
1987-02-19,-0.1198689919826739
1987-02-23,-0.13062047070991853
1987-02-26,-0.13876065268204654
1987-03-02,-0.14960713319986427
1987-03-05,0.8354736851965545
1987-03-09,4.802216607415509
1987-03-12,6.787522740770468
1987-03-16,4.792058616189165
1987-03-19,1.7972059651837202
1987-03-23,-0.20681718178245734
1987-03-26,-0.21500862468442686
1987-03-30,-0.22156640143331804
1987-04-02,-0.22251178404652272
1987-04-06,-0.22264852404384625
1987-04-09,-0.22272081251600517
1987-04-13,-0.22303884563367357
1987-04-16,-0.2233136904536185
1987-04-20,-0.22348133122330133
1987-04-23,-0.22355839454034884
1987-04-27,-0.22373832257915455
1987-04-30,-0.223928975235273
1987-05-04,-0.22410845724216222
1987-05-07,-0.22413547241222692
1987-05-11,-0.22413861243835467
1987-05-14,-0.22414543132197018
1987-05-18,-0.22415542634243182
1987-05-21,-0.22419488650153704
1987-05-25,-0.2242755368567512
1987-05-28,-0.22430884785121205
1987-06-01,-0.22433686741515324
1987-06-04,-0.22436701162371833
1987-06-08,-0.22442640032175923
1987-06-11,-0.22446391574309377
1987-06-15,-0.2244813435520942
1987-06-18,-0.22448587831386344
1987-06-22,-0.22451892245132413
1987-06-25,-0.22456505505678429
1987-06-29,-0.22459410901094504
1987-07-02,-0.2246119437633248
1987-07-06,-0.22464145945775094
1987-07-09,-0.22464123536878064
1987-07-13,-0.22463684834958583
1987-07-16,-0.22463600902323422
1987-07-20,-0.22463634765682985
1987-07-23,-0.22463436536299386
1987-07-27,-0.2246156999825831
1987-07-30,-0.22460460034822105
1987-08-03,-0.22461152562423292
1987-08-06,-0.22461271782577008
1987-08-10,-0.22460327701604418
1987-08-13,-0.22461032156382035
1987-08-17,-0.22462093111189985
1987-08-20,-0.22461340855504577
1987-08-24,-0.2246005809952343
1987-08-27,-0.22457818223985967
1987-08-31,-0.22454977727127812
1987-09-03,-0.22455509896413534
1987-09-07,-0.22457557031999864
1987-09-10,-0.22456845871827877
1987-09-14,-0.2245409795028118
1987-09-17,-0.22453103810245295
1987-09-21,-0.22445693624966806
1987-09-24,-0.22439507735192407
1987-09-28,-0.22434811803782878
1987-10-01,-0.22426521534534724
1987-10-05,-0.22408569658567634
1987-10-08,-0.2240182496378244
1987-10-12,-0.22402870330737043
1987-10-15,-0.2239407397199152
1987-10-19,-0.22380020334923198
1987-10-22,-0.22381477328503566
1987-10-26,-0.22380170436944552
1987-10-29,-0.22372777509911143
1987-11-02,-0.22358774664084713
1987-11-05,-0.22337627979540917
1987-11-09,-0.2230939339731835
1987-11-12,-0.22296788719430355
1987-11-16,-0.2228274701109518
1987-11-19,-0.2227505518167634
1987-11-23,-0.22278743751283672
1987-11-26,-0.2228834416357718
1987-11-30,-0.22053166593166829
1987-12-03,-0.21455489415522416
1987-12-07,-0.20343675897916058
1987-12-10,-0.19509941721953591
1987-12-14,-0.1839970482929918
1987-12-17,-0.17567369426223145
1987-12-21,-0.1644231180001799
1987-12-24,-0.15617715907441634
1987-12-28,-0.14540334591855664
1987-12-31,-0.13722692313416254
1988-01-04,-0.12634626139741956
1988-01-07,-0.1182340734727096
1988-01-11,-0.10751727077015572
1988-01-14,-0.09948325601922761
1988-01-18,-0.0887687084977523
1988-01-21,-0.0807357770060861
1988-01-25,-0.07018539758240974
1988-01-28,-0.06601788773524893
1988-02-01,-0.07091199077780468
1988-02-04,-0.07884035803735168
1988-02-08,-0.08965952237108893
1988-02-11,-0.0978202631135093
1988-02-15,-0.10858381867178586
1988-02-18,-0.11665022684059886
1988-02-22,-0.12750181775687605
1988-02-25,-0.13568605040090775
1988-02-29,-0.14650629803102475
1988-03-03,-0.15459784338062413
1988-03-07,3.809639981720643
1988-03-10,6.786926482094928
1988-03-14,5.789957117941989
1988-03-17,2.796355989991609
1988-03-21,-0.20360742449178496
1988-03-24,-0.21195069284171444
1988-03-28,-0.22020139141276887
1988-03-31,-0.2222848264697241
1988-04-04,-0.22255017075914407
1988-04-07,-0.22278014891500383
1988-04-11,-0.22308523148105738
1988-04-14,-0.223243768378352
1988-04-18,-0.22333301177272677
1988-04-21,-0.22337425886808998
1988-04-25,-0.2234321986535249
1988-04-28,-0.2234643130571799
1988-05-02,-0.22354939631476262
1988-05-05,-0.22362230846433873
1988-05-09,-0.22366943942425896
1988-05-12,-0.22369347434858064
1988-05-16,-0.22373535767195055
1988-05-19,-0.2237796234443667
1988-05-23,-0.22383882565087748
1988-05-26,-0.2238895206804423
1988-05-30,-0.22395821266339222
1988-06-02,-0.22401158493116405
1988-06-06,-0.22407127258688586
1988-06-09,-0.22410106146478728
1988-06-13,-0.22412522850426478
1988-06-16,-0.22413389125289185
1988-06-20,-0.22414080419220864
1988-06-23,-0.2241432091650595
1988-06-27,-0.22414075219161242
1988-06-30,-0.22413371257721082
1988-07-04,-0.22412675668492302
1988-07-07,-0.22412804170413936
1988-07-11,-0.22412203855622437
1988-07-14,-0.22411279783910887
1988-07-18,-0.2240993259110199
1988-07-21,-0.22408690017308525
1988-07-25,-0.2240851535546309
1988-07-28,-0.2240928051674486
1988-08-01,-0.22409484108254046
1988-08-04,-0.22408982952402864
1988-08-08,-0.2240851971616429
1988-08-11,-0.22408230372359128
1988-08-15,-0.22407544982953304
1988-08-18,-0.22407348372468414
1988-08-22,-0.22405891410002732
1988-08-25,-0.2240408369128044
1988-08-29,-0.2240392792175351
1988-09-01,-0.2240505693889886
1988-09-05,-0.22406185931568362
1988-09-08,-0.22407365733291892
1988-09-12,-0.2240743181437353
1988-09-15,-0.2240612222092705
1988-09-19,-0.2240492351736071
1988-09-22,-0.22404057940067856
1988-09-26,-0.2240581385790535
1988-09-29,-0.224095452768768
1988-10-03,-0.22409581048594016
1988-10-06,-0.2240438438902062
1988-10-10,-0.2239686599183468
1988-10-13,-0.22393049674492552
1988-10-17,-0.22376139772716258
1988-10-20,-0.22354065528564793
1988-10-24,-0.22330527731566013
1988-10-27,-0.22315688088583344
1988-10-31,-0.2229070679080974
1988-11-03,-0.22271971804925889
1988-11-07,-0.22253713770992742
1988-11-10,-0.22239728414095655
1988-11-14,-0.2221483391695772
1988-11-17,-0.22200364107648732
1988-11-21,-0.22193552202803352
1988-11-24,-0.22191510136532422
1988-11-28,-0.22069953779216547
1988-12-01,-0.21594007594588296
1988-12-05,-0.20526783120550118
1988-12-08,-0.19695915612314338
1988-12-12,-0.18587762567197896
1988-12-15,-0.17759754329332217
1988-12-19,-0.16660114644782933
1988-12-22,-0.15836751028328266
1988-12-26,-0.1481491448141229
1988-12-29,-0.14110094427632763
1989-01-02,-0.13101890498737412
1989-01-05,-0.12290835164393771
1989-01-09,-0.1121247899352013
1989-01-12,-0.10403973128265882
1989-01-16,-0.09326306880729958
1989-01-19,-0.08519406920368787
1989-01-23,-0.074491765359729
1989-01-26,-0.0671681844076951
1989-01-30,-0.06621482906363736
1989-02-02,-0.07284381341987986
1989-02-06,-0.0835436447011733
1989-02-09,-0.09157078631885095
1989-02-13,-0.10232515139183503
1989-02-16,-0.1104433033130823
1989-02-20,-0.12129274647569209
1989-02-23,-0.12939554437866058
1989-02-27,-0.14020453282453468
1989-03-02,-0.14834960132398187
1989-03-06,1.827513702871175
1989-03-09,4.80239381126399
1989-03-13,6.7876207493351846
1989-03-16,4.793034512981638
1989-03-20,0.7990866221011735
1989-03-23,-0.2059898545939183
1989-03-27,-0.21654945287668387
1989-03-30,-0.2209544106988785
1989-04-03,-0.22184307564804173
1989-04-06,-0.22181916204589083
1989-04-10,-0.2219330502646659
1989-04-13,-0.2220507351612257
1989-04-17,-0.22216456552340083
1989-04-20,-0.22230205782737392
1989-04-24,-0.22246845817607527
1989-04-27,-0.22252283266947576
1989-05-01,-0.2226212690368003
1989-05-04,-0.22275715172344046
1989-05-08,-0.22297483554382946
1989-05-11,-0.22311095615458443
1989-05-15,-0.22318853932135757
1989-05-18,-0.22320085148173058
1989-05-22,-0.22326108132262018
1989-05-25,-0.2233239781206226
1989-05-29,-0.22339291350243715
1989-06-01,-0.22343343391416082
1989-06-05,-0.22346703537799734
1989-06-08,-0.22350252626107922
1989-06-12,-0.22356984826883738
1989-06-15,-0.22358992268972866
1989-06-19,-0.2235815579643046
1989-06-22,-0.22358438888764975
1989-06-26,-0.22358593843932525
1989-06-29,-0.22358168187616376
1989-07-03,-0.22357657729199265
1989-07-06,-0.22356946192861302
1989-07-10,-0.22356173720162967
1989-07-13,-0.22356485369026924
1989-07-17,-0.22356601291447306
1989-07-20,-0.22356077508825659
1989-07-24,-0.22355351666390166
1989-07-27,-0.2235588783784247
1989-07-31,-0.2235668462770197
1989-08-03,-0.223558175323215
1989-08-07,-0.2235470288378756
1989-08-10,-0.22354782975174287
1989-08-14,-0.22354744353458889
1989-08-17,-0.22354743500967816
1989-08-21,-0.2235536401107435
1989-08-24,-0.22354960505160468
1989-08-28,-0.22354719141631968
1989-08-31,-0.22355148641578837
1989-09-04,-0.2235456853112918
1989-09-07,-0.2235295272540147
1989-09-11,-0.2234987425544227
1989-09-14,-0.22348247911059757
1989-09-18,-0.2234369402939154
1989-09-21,-0.22338849672077066
1989-09-25,-0.22330757227806367
1989-09-28,-0.22325259573433368
1989-10-02,-0.22326280659821485
1989-10-05,-0.22329706209145223
1989-10-09,-0.2232622766043504
1989-10-12,-0.2232082689615469
1989-10-16,-0.22311535752248013
1989-10-19,-0.22298849317037076
1989-10-23,-0.22289628264045735
1989-10-26,-0.22284476464451042
1989-10-30,-0.22267716591622042
1989-11-02,-0.22260492651344246
1989-11-06,-0.22256691710235027
1989-11-09,-0.22249169514642408
1989-11-13,-0.22235513787396077
1989-11-16,-0.2222452353986313
1989-11-20,-0.22209757114027806
1989-11-23,-0.22200248516799767
1989-11-27,-0.2219352064246772
1989-11-30,-0.21949872909900342
1989-12-04,-0.2106315725326726
1989-12-07,-0.20221530123060835
1989-12-11,-0.1911035714135027
1989-12-14,-0.18281623089453308
1989-12-18,-0.17170564106863864
1989-12-21,-0.16340582057903083
1989-12-25,-0.1526417483700074
1989-12-28,-0.14459876933982688
1990-01-01,-0.1337479561157913
1990-01-04,-0.12563078406831515
1990-01-08,-0.11478083421379812
1990-01-11,-0.10665186412529906
1990-01-15,-0.0958783278102388
1990-01-18,-0.08783602041107472
1990-01-22,-0.07710024435787129
1990-01-25,-0.06921744564328376
1990-01-29,-0.06526185974820711
1990-02-01,-0.07014405099055862
1990-02-05,-0.08079944752576725
1990-02-08,-0.08880623472176492
1990-02-12,-0.0995191699685604
1990-02-15,-0.1075637107497563
1990-02-19,-0.11839256722413317
1990-02-22,-0.12655463841396017
1990-02-26,-0.1374339667651924
1990-03-01,-0.14557557789542877
1990-03-05,0.8367605162202335
1990-03-08,3.8104693314524374
1990-03-12,6.787688242162683
1990-03-15,5.7906059613216625
1990-03-19,1.7982135523282834
1990-03-22,-0.2032415479497801
1990-03-26,-0.21438117983915508
1990-03-29,-0.2199615202264162
1990-04-02,-0.2220053597943407
1990-04-05,-0.2220713270356603
1990-04-09,-0.22215008972722752
1990-04-12,-0.22227415575003234
1990-04-16,-0.22244326889415106
1990-04-19,-0.2225420268645957
1990-04-23,-0.22263086597291581
1990-04-26,-0.222658318763655
1990-04-30,-0.22276796040484095
1990-05-03,-0.22285373540282083
1990-05-07,-0.22286875929356897
1990-05-10,-0.22288026331453833
1990-05-14,-0.22291087363774648
1990-05-17,-0.22292845133661462
1990-05-21,-0.22296125273065623
1990-05-24,-0.2229817401667264
1990-05-28,-0.22298896037359786
1990-05-31,-0.22300718621943236
1990-06-04,-0.22304312020297812
1990-06-07,-0.22305449215363318
1990-06-11,-0.22306543149714178
1990-06-14,-0.2230672367640408
1990-06-18,-0.22307948915317402
1990-06-21,-0.22309739870406142
1990-06-25,-0.22310088543627143
1990-06-28,-0.22309709355656124
1990-07-02,-0.22308482937807936
