,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1981-02-09,1.3047785582545979,-0.9407537236949726,0.5506390683525897,1.312533418262463,1.395203254669708,-0.50812479729335,0.13176659041579514,0.31550334666256474,0.13337486879992083,-0.2737105112428967,-0.1798565273558482,-1.4325710032190075,1.160336992621649,0.0589024333769545,-1.9598288916738011,-0.3885743848439478,-1.1117790021029967,2.7098180488321795,0.8358848680349259,0.9018709019810044,2.519827963099419,2.135676345359202,0.981928223542251
1981-02-12,1.3178802560091163,-0.7918521164216369,0.5335462907483984,1.3836569469785918,1.290273453763015,-0.4114679104086669,-0.1101376197184912,0.1575328867466635,-0.20228150265800818,-0.5045778359317953,-0.27858987560933585,-1.2473178251704453,1.0604463878777903,-0.0805399008424415,-1.96086662321794,-0.3652128241499254,-1.1963646163648576,2.299737333698596,0.5471369500183824,0.8850746895374787,2.300174095972957,2.2514498867626744,0.5610291363419053
1981-02-16,1.5074628777402852,-0.9325666805690727,0.6948681097214675,1.538433789197961,1.2456086168528762,-0.8497046762548303,-0.2819971402069869,-0.4722082905899334,-0.7089227356008445,-0.5408636523824469,-0.3226337057288113,-1.0953890953547347,0.8830212688071895,-0.2856978612620076,-1.4105653952224328,0.08728290186477736,-1.7566801581674831,1.9116749193376654,-0.1265965297682529,0.661443581984565,2.002843155882902,2.0950486824102694,0.21963848550728252
1981-02-19,1.685364329645677,-1.1968935244966195,0.8512285499269835,1.6435744544151456,1.2502861374268266,-1.3408630081837167,-0.22179967536401005,-0.951328901899662,-0.9158358973890662,-0.3264986189697118,-0.28926037034946345,-1.1316944304099206,0.7533629692396843,-0.2972329056211988,-0.802725656120734,0.538736789729807,-2.1595435476667704,1.8025278334272399,-0.5001637762856502,0.4507324105246835,1.8556133677727995,1.6837970765985097,0.19991409632740273
1981-02-23,1.7621109357856795,-1.4016410516544937,0.8685644513321605,1.7724850827558623,1.2751839318884366,-1.5607065489198904,0.04009957269568153,-1.1316214944322727,-0.9028056532861041,0.10211760805755625,-0.34444425712313936,-1.2845513742644277,0.6679561267513456,-0.0871993917488724,-0.25712741318511717,0.7092128534978098,-2.123588666941535,1.8866661831925853,-0.5560694061320117,0.30342522998118443,1.7149932149129263,1.0459651830406753,0.36550481525423506
1981-02-26,1.6681026253190787,-1.312420155576622,0.6933642890352055,1.8624338862301462,1.356072751053937,-1.3274962127826895,0.2835038635901481,-0.8864018498336431,-0.6704592189569645,0.39203309826974847,-0.4972723625472301,-1.390624694486893,0.5881814047336898,0.13864007445683724,-0.013903715284169046,0.4988913125077529,-1.6798329941897903,2.157239594119002,-0.2879449283589286,0.3045277932744563,1.6530662442513204,0.7003800201637139,0.46256761935288376
1981-03-02,1.449388221675921,-0.9736396693888815,0.32534815355679103,1.9853170125562043,1.4408451697240205,-0.7279176851492167,0.3579979702150356,-0.37652127349792025,-0.3308647981134865,0.5586326273292191,-0.9007646877804827,-1.3872435440279438,0.539112335769706,0.34184222042963097,0.051038165152897205,-0.06602514854994548,-0.9561066072982856,2.6529593234521314,0.18524757501287534,0.418364761084865,1.6014351494584496,0.4639047168096069,0.5476096198130037
1981-03-05,1.3266398039144986,-0.7377345905372099,0.08550408592563058,2.0670710195923423,1.411392240512757,-0.33041453608228494,0.2212573557957702,-0.10884025223232238,-0.24565910062698185,0.5847060562770494,-1.235248605942355,-1.2890122034677327,0.6604909781775438,0.4053727348947041,-0.04994273030362018,-0.4877867908379163,-0.6777882822612675,2.9468615489428305,0.37851006703091683,0.5288218021621404,1.534644050866401,0.39938324879078263,0.571420241537102
1981-03-09,1.2509669103891528,-0.5456856633975238,-0.12328993551659075,2.115879960035067,1.3315339681595635,-0.01755026873677046,0.15803429049211387,0.10564321796180774,-0.29033044954835713,0.7336682386601335,-1.4402405805672154,-1.181533616204284,0.9966104050127672,0.5145194053816072,-0.15463433835482646,-0.8463317189063294,-0.7957883351042534,3.1695262372591166,0.398756218907,0.675757265688188,1.3349346107034938,0.43193455403065506,0.45457308625417453
1981-03-12,1.241032393022078,-0.5491105168364825,-0.17843942703650056,2.094433570009903,1.3923593664358318,-0.026826063922583396,0.40692750124601595,0.20440471468594792,-0.17078953295213578,0.9350482535889868,-1.354214643329973,-1.1886952834981415,1.0485051157436052,0.6175046912243556,-0.0004927381426663058,-0.8355939006733871,-1.2231011013619817,3.3634161845598682,0.47735916231423076,0.7921398320989844,1.1661912966066288,0.3665387331719062,0.5958540211889615
1981-03-16,1.233893426255914,-0.6487631797569432,-0.2108754159519792,2.0299657207542112,1.6317038607534085,-0.15092147818302146,0.8908227487165613,0.3545356155029273,0.18846362264241093,1.1365520096674453,-1.1855165894427435,-1.2796789656913425,0.765558551384312,0.762490074735974,0.21581389903369494,-0.752940473396827,-1.6354295732956508,3.688404188741234,0.8195222143101826,0.9871895968461339,1.0509069217784737,0.07789408051476424,1.2788240825876942
1981-03-19,1.225775122685682,-0.6869411013658685,-0.2579881004189579,1.9922401578495277,1.7633340744919874,-0.1376258677606231,1.0667801702795767,0.4716122820804916,0.3182248887544731,1.1619034653639104,-1.1675482831158188,-1.3329145930038306,0.576240420227571,0.8559652667110711,0.03373301893967659,-0.911964224368705,-1.5345281642836552,3.788486767357232,1.045848869984092,1.1545163998152934,1.046296170854592,-0.09869465579213707,1.8260069266661896
1981-03-23,1.2684372507685633,-0.7410510216290456,-0.2236902333129841,1.9691626698964986,1.726587777690888,-0.14332386364610683,1.150304449533358,0.3887938782501485,0.1884954404349301,1.1470930802746238,-0.996325198676395,-1.3316437886429235,0.4563936238843074,0.8004102042498354,-0.3861628507383668,-1.123592442783557,-1.4570516117873735,3.541456760803844,0.9074531261611332,1.2687197278462823,1.0563076602615276,0.0823914987796481,2.0248043291003066
1981-03-26,1.2940974522579005,-0.8201590661545912,-0.1338061154616305,1.9879691214833335,1.5632096279888854,-0.1715065995064962,1.164283975032346,0.1884032317519577,-0.01618785464787275,1.2075898064532555,-0.8097924038338311,-1.294657781722932,0.4910963896354905,0.6813230822878473,-0.4816548491315347,-1.136361787973686,-1.5792148202635006,3.2883754862684875,0.4582646142305149,1.2409349397276117,1.1086435711680804,0.32100852212501235,1.9506508698008083
1981-03-30,1.222533057448154,-0.9078119463593156,-0.08348928507721373,2.05045834578609,1.3387012904197355,-0.03877679486346568,1.1052560672817797,0.050476917764988395,-0.24169831595721825,1.3636063466420363,-0.7650936042271882,-1.2571409950223136,0.6379553650966312,0.558145130553446,-0.3492644929359413,-1.1951654844879631,-1.6831215517405187,3.2157097242521684,-0.1945200719219989,1.1899481643104801,1.2900332442066975,0.2913493597160893,2.0273907668644315
1981-04-02,1.1119698418001578,-0.8676606177733489,-0.14355010017092434,2.0797661767770914,1.2443568366221096,0.2622325821128498,1.0317306247582934,0.14402117801068803,-0.3909337726444606,1.4303090679695378,-0.8337703593672878,-1.2424802597960274,0.712786934027155,0.42229050973972376,-0.4142408800952282,-1.5023778445981102,-1.7206072976474844,3.2748082594625494,-0.49377154717677885,1.2173157789543656,1.4189449653470603,0.05752665784208649,1.9773611739632997
1981-04-06,0.999270385668659,-0.6827641969055503,-0.27450295165748717,2.016033647879429,1.1575624406165166,0.7003009723606238,1.0201459410603668,0.3935378324499393,-0.44981859456526646,1.451474573954733,-0.8948758321748798,-1.2130935156221596,0.6553114991798022,0.3604463539192801,-0.8702842941292751,-1.9721682332778314,-1.6776918706280524,3.403862727662228,-0.6078579806922855,1.2592638748191758,1.5467040209240686,-0.5338232979521439,1.8575732563002136
1981-04-09,0.9922205496416335,-0.5790436845128243,-0.3294857025809239,1.9172322717670123,1.0427008805892743,0.8306745787692829,1.1054779346602972,0.486385801922154,-0.40591030224659064,1.4941194350304563,-0.820007559466925,-1.1688993740414682,0.49218668550570915,0.3772651609693242,-1.273262283633752,-2.11520958193712,-1.630956959526799,3.5099904441689835,-0.7253514343552586,1.305628213275866,1.6315170448373093,-0.9366831335357839,1.7665415879649176
1981-04-13,1.0563101791507248,-0.6403792464108061,-0.34256596371193765,1.83967261036518,0.8691797796514426,0.7036745812464879,1.2623315948151514,0.4136099964277479,-0.41051479307154765,1.6424413867164454,-0.571823537719534,-1.1124185223594332,0.16615731073185924,0.12994116904836003,-1.6007769541183214,-2.167604229697551,-1.700351619575582,3.6798411319781894,-1.1703348084726442,1.571106558823975,1.7121372576074703,-0.9343211892521434,1.4131353972903145
1981-04-16,1.130512835323032,-0.8322568300748746,-0.33976443085702945,1.8575979580889004,0.918901426451059,0.4749996186648112,1.45000176287852,0.24939169684806678,-0.38073434540099543,1.8886619420443564,-0.407268959855107,-1.1428179293913483,-0.14379334144606942,-0.2400316830905016,-1.6237075772259384,-2.151280344627651,-1.814447841134864,3.950131252761817,-1.4845442541993457,1.899057633049908,1.6359018677050672,-0.8021086113644745,1.3099352045185562
1981-04-20,1.2314037466328003,-1.1394690900391697,-0.37838164110221933,1.9224012956868715,1.1949071327550231,0.16638025457249445,1.6541342814561517,0.023851733657110217,-0.2581570617154072,2.3577297555485854,-0.3903138240696185,-1.3740539516165826,-0.517000170714846,-0.6525487953914495,-1.6317520562646632,-2.0825470245714457,-1.8813777227323132,4.456226962029172,-1.4698660952788614,2.536420976806276,1.216889291547269,-1.3334543947521784,1.7467641731591392
1981-04-23,1.300510276645645,-1.3093956930489978,-0.4352576394903482,1.95890009442131,1.3220992369885822,-0.0045431005249904925,1.6347049476813558,-0.10595750066733647,-0.19249445195829917,2.6782691001816215,-0.5070981017436319,-1.6245064687799915,-0.6669522017870945,-0.744808644299423,-1.7905684021994188,-2.009624602307545,-1.8265925459897248,4.733155983439973,-1.2091950519112125,3.0881915256254975,0.7451769739458192,-2.3064773168571717,2.3172903514249157
1981-04-27,1.3471507285948612,-1.318377777384304,-0.44938965687502846,2.073443510260257,1.2442142198628519,0.0337244705758633,1.5283500986911696,-0.2868804492894355,-0.13260298259175984,2.7969709892839867,-0.7106573056545986,-1.6355685013072236,-0.6623255398938919,-0.5877164954896256,-1.9255807376348066,-1.9353013442659956,-1.7257780352794998,4.7207171692959,-1.0811152092146983,3.0235342914371093,0.34564449558819443,-2.9889726464702915,2.940915781821868
1981-04-30,1.3231666728729345,-1.2172580226770897,-0.3810835220290583,2.2159572902772506,1.0089629191199838,0.21840135684146042,1.4609540402520003,-0.45257174063943845,-0.13057321050595247,2.629998984876082,-0.7475241759253104,-1.4772925540413846,-0.5492356402480912,-0.40101332261402356,-1.9099339057015352,-1.9117638170555429,-1.673840058276457,4.478670275210184,-1.1865633818005978,2.4442600271137485,0.3293436466546181,-2.749587648440696,3.167137652997328
1981-05-04,1.2594968368924988,-1.1247318244912385,-0.2074169197397251,2.378998351042152,0.5758004739122868,0.41752978281331504,1.3460150113486369,-0.7603285401388497,-0.29186999292439464,2.2882337677087836,-0.5788278859289063,-1.4423366834786489,-0.3745889252977368,-0.23095323469238987,-1.8741545828400372,-1.881330370189213,-1.7216195995986507,4.039265929599688,-1.291285612232816,1.7741335360755561,0.3907664987163145,-2.1360836439592017,3.293120157811938
1981-05-07,1.271160305943014,-1.1113849082723377,-0.004884427371640286,2.4193649193713744,0.21289038107891844,0.4430541947941565,1.2233863150935589,-1.1470832093858705,-0.6144110194842936,2.0513663587698043,-0.3723338244983678,-1.49359807231504,-0.30741584096997593,-0.15582658525951698,-1.8055899804337436,-1.8056303590625586,-2.0163692588928313,3.561934589783337,-1.4168352384414584,1.3732294424831877,0.3417565400146648,-1.500430049787236,3.251711082829368
1981-05-11,1.3542876777252872,-1.1458417337913416,0.25712098309201964,2.392008283474784,-0.17050259514225588,0.3881185463133883,1.1570937704676558,-1.7172561737795697,-1.1494665539676174,1.929017613951426,-0.021607340660532912,-1.6793932014649515,-0.442040431370703,-0.11366726180381904,-1.652248617645715,-1.581790569312917,-2.65811535566183,2.8658666162889816,-1.57590115209035,1.1265190252633666,-0.03600391474149011,-0.8262634371011432,3.196064791901338
1981-05-14,1.4141750170825271,-1.1515367889374373,0.3846470498468454,2.3709647471781308,-0.37239421133444384,0.3818735652384847,1.1986343580432357,-2.0379671117646363,-1.3884361708546948,1.9412339164697958,0.25881552220793,-1.8582752171909644,-0.6381691596388243,-0.07085167540521498,-1.4956374568831747,-1.3509047834781585,-3.0923625100875802,2.437643180219311,-1.6264055460228406,1.125029637047307,-0.46817637793426764,-0.5818984864101974,3.124897504066349
1981-05-18,1.494614783764682,-1.0826832493571568,0.510404105188399,2.353470043989642,-0.6523863495858991,0.41490271486491437,1.2251728764000935,-2.3496204279873387,-1.3495416927142891,1.9213322785724023,0.5331393916917995,-1.9525209879793033,-0.7858589463278569,0.07583699029086008,-1.2428175826637815,-1.004836490106956,-3.460894241477488,2.0177192074316928,-1.6706458271198197,1.1247240050856522,-0.9178748067130942,-0.304370023920618,2.671553557448588
1981-05-21,1.571654887700775,-1.0541504281239096,0.6119306556502269,2.3274706640265794,-0.8149587829667095,0.4120201092108315,1.3050644619863467,-2.553136129604585,-1.195859435183534,1.9969589971159734,0.6355614712800158,-2.0005491123600514,-0.8061071445173993,0.20894138154718753,-1.1602220159991907,-0.7218941483909328,-3.510746324657521,1.8501038344466927,-1.658401085357881,1.2341349943986137,-1.0267715239244413,-0.18960066258517058,2.33587334762528
1981-05-25,1.6969875083504007,-1.0803031379157646,0.7946700343126589,2.2512180492180534,-0.9436705555314024,0.2834103343286197,1.5013804879364674,-2.805900807150556,-1.0449375684439774,2.309147242813723,0.6490679819688298,-2.110225124201223,-0.9427738795239178,0.39894299021706364,-1.1970158097204666,-0.32625730395450125,-3.3880263205302086,1.7775352242940188,-1.4818103761456367,1.450937977559793,-0.9214449023719103,-0.13498581539059942,2.0927934124452015
1981-05-28,1.7818106372937101,-1.0712681022961865,0.9604915871387043,2.1785861200639025,-1.024714978005102,0.12450761437670671,1.6148831182490406,-2.9437916452360455,-0.9496877977515216,2.569018204574041,0.5770561760255569,-2.1375891967635323,-1.2251708266905017,0.5766753113833375,-1.1853093475762428,-0.03315577579304549,-3.290414175181138,1.7482429194514812,-1.2039149848323503,1.4543391131876549,-0.8043016853320453,-0.020194502863700965,1.8257507188577398
1981-06-01,1.8253444355709603,-0.983943716740347,1.1567282139985868,2.112966741003678,-1.042951357936868,0.03281759269510919,1.7198184560243057,-3.015950403782281,-0.7586509513130091,2.6928876960441115,0.3969246167519234,-2.082659479915455,-1.6223779993936842,0.7632830950103958,-1.0677306043585895,0.3064844255556568,-3.1879484560704348,1.5766157222105197,-0.606669064345777,1.2833238142924621,-0.7717337016521518,0.21159304241970575,1.1813863218210403
1981-06-04,1.7845221035020893,-0.8810616405705565,1.2604437166397997,2.1106789863731446,-0.9837340002746657,0.12500166547863853,1.7464307382746143,-2.9475286805368093,-0.5279029093754171,2.5819641618798705,0.20840356075067393,-2.027744592416447,-1.7595859626854382,0.883473256140732,-0.9508987674032715,0.4188176740801701,-3.1093881994537096,1.339230216421238,-0.06619106418385803,1.1800552340318247,-0.7613438326353497,0.3987137889729431,0.5275285812437103
1981-06-08,1.6589049660722746,-0.7389419165243801,1.3719292367313234,2.1463659293624127,-0.8877452748062397,0.36546749982788357,1.6914321563353276,-2.6954348959242274,-0.1554055761423969,2.306232328998656,-0.08321337179481254,-1.9936010295601614,-1.7696187785107498,1.0750207915093553,-0.8080503222307058,0.30969418611045163,-2.9817329627116615,0.9885105534135914,0.5952577148107736,1.1848226644232984,-0.582769971265851,0.7065020006257415,-0.37881786474038914
1981-06-11,1.5393087965412966,-0.6389051234174279,1.4522840414224774,2.1708679463001572,-0.8349871951335882,0.5614114619893762,1.6090107135846308,-2.4197700652884753,0.10433420387998929,2.0340396989630225,-0.2611412848102367,-1.9698025018609782,-1.7991146351234162,1.151777704398067,-0.6700299482857416,0.10410865998500385,-2.9014425256418246,0.7074679006768098,0.9905890439228903,1.2277648316996177,-0.3876501211938353,1.0385201454761446,-1.0162993353384409
1981-06-15,1.4022288004084724,-0.5240248474967069,1.5743540999913759,2.203257407925547,-0.7993688304888841,0.7172932342994863,1.46412583101349,-2.0823665465070356,0.33053939513241354,1.724567496211712,-0.431525861295155,-1.9231914160603436,-1.8820194012907532,1.2487709758676844,-0.49091627746304456,-0.10301202734840263,-2.8501957332904677,0.33516969381706907,1.3285641958173264,1.1565419324832298,-0.19198923821282166,1.5192029964101872,-1.5380485010752591
1981-06-18,1.3316204409956829,-0.46847688681080674,1.681199652409084,2.2497336623014945,-0.7822525787309399,0.7309201552402903,1.3513806267147739,-1.9104170207715077,0.37306709453046566,1.6332989271318117,-0.5357799698526128,-1.8859318910731326,-1.907162860311849,1.3880628139608384,-0.4254721902225161,-0.12731032567267436,-2.817773208180822,0.0600677844036945,1.4635528139962375,0.9384087088738239,-0.16790452521002688,1.8232230887954426,-1.6009782480000563
1981-06-22,1.2677413887898448,-0.454030529919407,1.8272380038781508,2.349923093085588,-0.7676631426125685,0.6677604257562726,1.2391400163654704,-1.7150925529273444,0.2515176565712112,1.7344382507745228,-0.649139150226939,-1.8175883052951665,-1.8622207392752943,1.5710377066632897,-0.46610010542835334,-0.09074182568940244,-2.696624572880668,-0.317934690926814,1.5215459778091336,0.5029883694646845,-0.31333936706681437,2.1276930581815594,-1.4099757270168332
1981-06-25,1.2466961146847169,-0.41838321601045253,1.9066282554168978,2.43871234392117,-0.7965200897322606,0.5903785703609367,1.1911803768813136,-1.5134215485543845,0.09384888090023011,1.928154832002378,-0.7912464569607498,-1.7319260485294974,-1.6795954250781695,1.687786821182188,-0.6025960156763945,-0.11566699656898105,-2.5196115596638795,-0.5863587288959152,1.4551477664440131,0.2007854291906085,-0.47737328184879063,2.2054958222983423,-1.2096373748886802
1981-06-29,1.2396605347295024,-0.27293602310664133,1.9525629762985974,2.549604595673326,-0.8729184499718932,0.5483405041035545,1.0920696895333992,-1.168634073419127,-0.09779894464610932,2.119599255737772,-1.1196273752048993,-1.5839668783848975,-1.2617877790091068,1.801463785528638,-0.7840305726808505,-0.27698152773638,-2.2448175569308155,-0.8905274760409438,1.372731775506575,0.005766653572442069,-0.616007934962134,2.1333698680378155,-1.0131063122443253
1981-07-02,1.2360142950283632,-0.12525455005932642,1.960435305359934,2.6250650785699254,-0.9006404116305402,0.6074400315416209,0.961084005826356,-0.9206165502508884,-0.2168381910740678,2.112877956589973,-1.3996737971788165,-1.463965487182332,-0.9504923274104694,1.8185204297697175,-0.810284939834061,-0.4236968385470634,-2.0810854232433873,-1.0753873489140453,1.459218305820667,0.0003270171177175883,-0.6409805084310809,2.053405327598178,-0.9337672025128831
1981-07-06,1.2471128623960586,0.06982917062639311,1.9491974155308704,2.7138061102833437,-0.8383593028067615,0.7361539583448508,0.8679696142141639,-0.6335933236738348,-0.3459277077399714,1.9792626101129829,-1.568825218431775,-1.296629916979791,-0.7078996309582699,1.67091783769557,-0.7235013391419808,-0.504682999505754,-1.950144669371541,-1.2960029293928987,1.8006729637640784,-0.006333834601997371,-0.7319926142283527,1.9816274899881072,-1.0076029855008648
1981-07-09,1.2780502441681334,0.13724774727406286,1.976407173855247,2.7402548136916667,-0.761581616419756,0.7495533865355647,0.886254569357526,-0.48651409388884537,-0.4453457337286714,1.948249563891812,-1.4673383413682264,-1.2098060411847407,-0.6423552694560231,1.4983619861043729,-0.6302200833494357,-0.33129904488357376,-1.9094303166617446,-1.3941677889420017,2.1229731506173475,-0.15837103504336628,-0.8388839446620622,1.9302589954120348,-1.0025707441375142
1981-07-13,1.3299944018507193,0.09634329946993235,2.0975593174049534,2.7156928049707174,-0.7123193677446741,0.6165663483489744,0.8669705972988753,-0.39789709470522033,-0.5940764972422694,2.043764002715349,-1.2061377626733734,-1.187796602390543,-0.5252777093619163,1.3247528078805473,-0.501403883969238,0.1838344045689446,-1.9064295415993429,-1.3786477222487865,2.4416435131157357,-0.5085948013133625,-0.8925074442346007,1.8293091681084055,-0.7191136083716315
1981-07-16,1.3478661926105424,0.03817463824156516,2.206213907939728,2.7002713602473483,-0.7051771421547233,0.5086486248250383,0.7091203237099836,-0.3955056620541245,-0.682608341525104,2.051343536478835,-1.0569405712998152,-1.2275078938518558,-0.3388465015837536,1.2346263666138961,-0.37609253314158925,0.5833850658850296,-1.9346786905067712,-1.2952392896533045,2.505512676537076,-0.7018028782692299,-0.8548372856792711,1.7707452448303365,-0.5289005897715853
1981-07-20,1.3496212872675675,0.0018225061896404247,2.338229320673457,2.674936103343227,-0.7034359929983744,0.45672365814437343,0.2796259715798139,-0.4133372756676077,-0.6829317366206553,1.9152154139015334,-0.9710219822877388,-1.3082517681105996,-0.03541956407548009,1.1641376583889285,-0.1592548733987653,0.9233522263492133,-1.9282168594986433,-1.0635104360521437,2.3853279190893653,-0.7971645267845181,-0.636955972376444,1.6880797944709982,-0.3135489993996936
1981-07-23,1.350493735611195,0.019503233192057323,2.4178266080409863,2.641484560835798,-0.6803237678599622,0.4727568711946358,-0.0996722935843793,-0.3942395139119415,-0.6002574021355749,1.7730901873338596,-0.9616390770356479,-1.3451454288457747,0.1423547623207464,1.1298242563180654,0.03275221156076325,1.019273591758978,-1.8663663575046214,-0.8232910327497974,2.2479390673277306,-0.7860688073306029,-0.4176648106527687,1.6147750234773284,-0.1444580615500989
1981-07-27,1.342675827163209,0.09237255660704582,2.4815194065646913,2.609840419213055,-0.5992859748193824,0.5021539658817646,-0.5303523699739661,-0.31422301510382733,-0.473821992683398,1.5612144231417655,-1.025468151666795,-1.3399266979154152,0.30394940288452466,1.0688260930849154,0.3187472246966652,1.0019371395128234,-1.766763499148479,-0.5386355645406102,2.0653985604587386,-0.6417640274766399,-0.26311473924696355,1.5637159532688376,-0.09452813173128749
1981-07-30,1.3189294183043558,0.17346997374055825,2.5018688405094145,2.589758688206603,-0.5297820960084312,0.4921570234438549,-0.7508387909438506,-0.19042439228096328,-0.4204969285482145,1.3493855341490113,-1.0913140735564202,-1.3054108344769835,0.3454871816038449,0.9748887866187588,0.5059042478045639,0.9450600688362085,-1.7199038384065202,-0.440108629578119,1.8972200219950968,-0.4547703955893369,-0.27220090250468904,1.5350937423313673,-0.213461206849807
1981-08-03,1.2653050110896087,0.30762642727121026,2.5011967008792784,2.5551654297839073,-0.48601717318362614,0.4515253992441023,-0.9468801380978055,0.03998092572006193,-0.4235187073936757,1.0155134534590673,-1.1862332856260616,-1.2526253121078597,0.40506196852334,0.8313663963534177,0.6129017861625762,0.8698195406939151,-1.6762764677226956,-0.3670690554650074,1.6183889994245615,-0.19866304908260063,-0.296740988152184,1.4808533210452675,-0.39145907863269297
1981-08-06,1.2252476843961477,0.42897489985107456,2.478798478751564,2.526074296690486,-0.48917438144806635,0.439680495178724,-1.0589130567624705,0.2196855002807924,-0.44784254242685345,0.7859689163816375,-1.2872878473735796,-1.2185017711558563,0.5443177073954547,0.7667927670642748,0.5641818009918717,0.8081992261997698,-1.6115347739345958,-0.23124170177177056,1.413710726280936,-0.045269675278071436,-0.24866661147970953,1.4481558067771911,-0.42443719529728907
1981-08-10,1.1979128241476356,0.613006737259815,2.431484624400592,2.4844316615824327,-0.46868089738027263,0.4408320652218696,-1.1339261080290228,0.46007886906948114,-0.4516276671462162,0.5236181416251916,-1.4168102587131146,-1.1682154718174018,0.7548106654802094,0.7129216516945983,0.39659814310473807,0.7432289101175085,-1.4870351975840854,-0.02982995142275423,1.1826049451936342,0.13643042150436083,-0.2123670256479879,1.4526113507137588,-0.4061808835815366
