,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1981-02-09,2.173784417685445,0.42401878771200213,-0.20346262213086955,-0.48111135776229647,0.050610147387283075,-0.7324955455372719,2.0226129558404207,0.9829998455978589,0.7779158675329128,-0.6508531477899947,-0.02390333874959443,-1.1379586683081346,0.13693234338536814,-0.6152551058679961,0.46176419467000057,-0.3384008310774568,-1.0119913190624725,0.7356429685313155,-0.6237134547544683,1.3398788859466435,-0.22755838425667468,0.697818977784459,0.08329456979721735,0.05629093861629696,-0.5201518080986943,0.03736350029928175,0.3072508520821463,0.8364503066752969,-0.1440530457121408,-0.6993827591552598
1981-02-12,2.200896135011747,0.4498116429082516,-0.21659221482885138,-0.5380315080272888,0.05985174481495013,-0.5942675531444838,1.6141774505813344,0.833437867142906,0.5636554059576889,-0.6396202655744939,-0.2791428496404736,-0.95798589332685,0.05926284077985868,-0.5843417833582394,0.49399781838295687,-0.5580123987702509,-0.9741635878588301,0.7731355502966081,-0.5198447967297902,1.3287527900414318,-0.3742969773706173,0.7711582747401198,-0.023831657160557986,-0.07894596090566093,-0.32198081768281767,0.10339918283318639,0.35654601293677335,0.7080600621743522,0.01202456874943826,-0.9392645686280892
1981-02-16,2.172918309727466,0.4546435490702866,-0.20844587007267423,-0.4198096419481688,0.018835081488450797,-0.37004173764948134,1.0310306456653962,0.5839084793648368,0.38840674092174804,-0.7205245934714543,-0.49652708993435285,-0.7209278401099053,-0.00921566287080462,-0.5281045551094214,0.5580896399636871,-0.5534164129012146,-1.0377726150750268,0.5032427782872094,-0.3346972622150479,0.8247250556929697,-0.4637943980952998,0.4622528806021635,-0.2341896417864509,-0.14136273211698286,-0.19374538140802264,0.30349227801599304,0.19168631556771956,0.6048992154201472,0.08878639491967204,-0.7021160636730558
1981-02-19,2.1234542552532374,0.4326600427751781,-0.19440889798232455,-0.24977384380198162,-0.03481405158090039,-0.2380548714164362,0.7096555746231328,0.40368017010568513,0.34658367422851827,-0.8141677171787363,-0.5378719950240191,-0.6101449785742189,-0.013288468490952362,-0.4910170389011568,0.6149692558748708,-0.3491945817836908,-1.202450093327182,0.3472938857933178,-0.27373472338717486,0.5305910516482917,-0.487350403455658,0.3507405391142544,-0.4708839844831892,0.03422100743322824,-0.16459163085660586,0.44226836117814533,0.07819255839651099,0.6566462589635609,-0.05761779150280428,-0.4119221703784168
1981-02-23,2.0669021930867153,0.4033919268763327,-0.1989566799234729,-0.06374696629201362,-0.0860293886361387,-0.17766716626096984,0.5237631661589554,0.292942838702475,0.3541706561291833,-0.9105536141119253,-0.47493266032624615,-0.543441589372884,0.014326731956126963,-0.4468972813241391,0.7034514984845656,-0.04853645764693238,-1.3915842887794012,0.45934797728693044,-0.3717772004952937,0.6120820808121024,-0.543633468062313,0.48946033218984036,-0.7369252963821195,0.5300536182795288,-0.10820515402715752,0.3765085975117657,0.06738946810313512,0.7375702961172249,-0.3586800486202252,-0.2970957087422036
1981-02-26,2.050696474433208,0.4083910069503154,-0.20232592237720443,0.05668512729063197,-0.09913551940463272,-0.16391342137014323,0.5033310219543071,0.34730392564730184,0.36651927638916376,-0.9524953838227747,-0.37219771953710834,-0.5045927356314945,-0.020919411633580846,-0.4659065682827584,0.7540422604621377,0.008579951150145548,-1.4750662732381299,0.6266542832224123,-0.5464386611306312,0.7410408885054545,-0.5230720149113571,0.46111056687371543,-0.722428628336037,1.0820712052347412,-0.033192719362302774,0.17860062194080123,0.025370009228725645,0.7897097536765003,-0.4271618229261678,-0.10904480634469495
1981-03-02,2.07526359373161,0.4279023371373153,-0.18658205850650497,0.25740049754655075,-0.10771531749250497,-0.17657352820770014,0.5951650016406771,0.4564361684661536,0.3517470353873621,-0.8761568297457746,-0.2654714781391426,-0.487849838441988,-0.09024879021683861,-0.44092091940428585,0.7215873406655686,-0.014062514158069675,-1.4896384991176241,0.9432038032812434,-0.5891871065091472,0.9054530623373094,-0.4444058417239466,0.8194292882586406,-0.3696101533249401,1.4162518397834023,0.3601332160494593,0.16449325980173998,-0.24878716829298467,1.4542744910307768,-0.6797433876001392,-0.2027165537221326
1981-03-05,2.0950626810032573,0.42433689173536776,-0.1591882776071873,0.4361543940840485,-0.12496408526055841,-0.2334265076282766,0.7203679290664513,0.4864795582127874,0.3485035190039318,-0.7444642689537773,-0.2179463375474592,-0.5070663717554597,-0.06433233005817245,-0.3396018960972142,0.6567817885187416,0.09097261491633891,-1.4419520263956433,1.1669030664751028,-0.47645133845103543,1.0460345317646467,-0.47323654587037123,1.66592276004622,0.01419631281165634,1.0317740297148632,0.8615254931931499,0.48166659728216404,-0.5393051568033823,2.5843226489874445,-1.1567072946979062,-0.7900772536612286
1981-03-09,2.0678758194221376,0.3955856060680068,-0.12291095838060004,0.6430258517409011,-0.15586599464384493,-0.3434402032523845,0.8663182356896049,0.51709042254629,0.43253502611113887,-0.6520276604860246,-0.11095884381207576,-0.5076166219761358,0.0760522098848081,-0.2247178269445064,0.6248520747382007,0.3292057859660169,-1.3534236407640297,1.1464015311285833,-0.47632761881373487,1.0611502931834842,-0.6986213419820583,2.6782730013618163,0.27949841951556154,0.12872558576939191,1.3529765791639705,0.9406952973562989,-0.7341850319562062,4.072489476117939,-1.6262863104260594,-1.5426933600354138
1981-03-12,2.0352838294435776,0.3518520825243729,-0.15262145001112937,0.7919362248865586,-0.18194672707259596,-0.3152740207076326,0.9399874559993745,0.4988021453308851,0.5648702659444518,-0.7068031587908582,-0.012612626534414735,-0.48746376580945194,0.13762986133502783,-0.17519156435989625,0.49151428365607597,0.18901159000001502,-1.3391577675475743,0.8551439596153989,-0.45945712735751565,0.7339006151630313,-0.8038591198929345,2.0650360334525963,0.042453235140414776,-0.13415343988719905,0.9860896338044696,0.7817952406586721,-0.6168971740689174,3.5858511225738674,-1.3976857951982145,-1.1594408954111166
1981-03-16,2.1144834894575837,0.33257406872419637,-0.21166312784513017,1.1243658371537324,-0.20307745767284463,-0.12869764807615083,0.8357780361657327,0.35891799168694605,0.5359052555064867,-0.6022483837619693,0.02029060618722896,-0.3817668446962657,0.10199301126447044,-0.04269721610097644,0.12969921156157382,-0.39545646478488433,-1.2096625025218186,1.2035906313672204,-0.3141555392373571,0.5884980247534329,-0.8018910999443544,0.36715490591438665,-0.11493699093370302,-0.11014570708261885,0.10169985245353962,0.4067978348511475,-0.44825341704475713,1.440371655527057,-1.04917219736911,-0.09173139246180406
1981-03-19,2.2765010817224662,0.3839948198483884,-0.18874220615021048,1.4105211160138702,-0.1968148686918023,0.0016867796919653054,0.5162993116335536,0.19028694828393544,0.22846307384701514,-0.2398431196729285,-0.09697885437762911,-0.2268472263120492,0.05692215217084321,0.1156795110466253,-0.09897962227880022,-0.7069988522959113,-0.8762852400001635,2.4050050830629424,-0.21944081003557278,1.1560065047629957,-0.8456249331789311,0.07102889980584325,0.425748516850943,-0.4426684875416163,-0.023144897805536396,0.6822272697276591,-0.5316990683897824,0.5098364005057368,-1.4270117916542697,-0.03765351459685039
1981-03-23,2.3482209376265493,0.44164435150466047,-0.1506056978457595,1.1080618128025195,-0.13553134778446377,0.1949891782500042,0.0072406912413595205,0.016027024014928063,-0.15694054651921183,-0.04323137336940894,-0.47578553431695453,-0.08698011152108592,-0.06446934771261194,0.054920273258735865,-0.10655738487838137,-0.8250548787673433,-0.3384594929349919,3.120272034557208,-0.053204998841744754,1.5434216060357286,-0.9621734689700328,-0.06294239886130559,1.3796272616836094,-0.8949581199126296,-0.08908278980384517,1.0224685434808127,-0.5610373362518708,-0.15670753126506753,-1.671976089859905,-0.2090599242635974
1981-03-26,2.260160763023188,0.44961855389803157,-0.19656758828368434,0.31576516372910185,-0.0019640620613846677,0.31758856977382444,-0.305210506261582,-0.05465974047542824,-0.3425041264049513,-0.2608563512405792,-0.8218794522176365,-0.08667955415991702,-0.16712413698121564,-0.16370480510227708,0.17460252107291496,-0.7892279148663728,-0.02430015970040532,2.523571661250469,0.0852635477195056,1.366845413074531,-1.1134954762264706,-0.47447066731808735,2.0472743443187484,-1.0495266973075026,-0.25385727251683454,0.9820907905430063,-0.46625304228217074,-0.3906948737937196,-1.4201290664878947,-0.3176500901923123
1981-03-30,2.140200988455655,0.44494342568546025,-0.31218988836295514,-0.7061797602633818,0.22735161409261673,0.39359362163100237,-0.6032549892443607,-0.12604026199908747,-0.5692829809655382,-0.6482382410289163,-1.1416909434840947,-0.1403062088196009,-0.22898737006032507,-0.3807172738066578,0.6330927212299623,-0.7948859538069385,0.160526394109192,1.507099291045665,0.1888838379220415,1.1331865782620816,-1.2927983783240016,-0.9561777762586491,2.8212929936464084,-1.0094309977636813,-0.3286530287871652,0.7253185811209101,-0.37968113350272215,-0.19202688964167908,-1.0731396273162943,-0.5867557501667233
1981-04-02,2.079118524001288,0.41786341552647643,-0.32345830514866947,-0.9911784192696799,0.2803709375626831,0.4253148003324416,-0.6526941446528829,-0.1412989867543333,-0.5987649126987485,-0.8840082444264274,-1.173792740407561,-0.17980756019076907,-0.20844002558358254,-0.4895650653428141,0.7273600933167613,-0.8805008697248908,0.008436690843609476,1.0381343532477936,0.19313392392243584,0.8332960808564225,-1.2078521716828974,-1.101856542059533,2.83021106132631,-0.5635274217927346,-0.3013153137359595,0.24717852130005333,-0.3182151288574379,0.17194588162012692,-0.7298014020551487,-0.452413107677738
1981-04-06,2.0946394968078876,0.42834080890311416,-0.29696961294371604,-0.9172420828347257,0.259722042911331,0.37434751463469246,-0.6158286741733939,-0.1156862250294076,-0.5599869550215038,-0.7023898972076844,-1.0390688260082275,-0.2201551067394997,-0.15748042254515143,-0.4780199310609498,0.5239120327402075,-0.7880296996890382,0.041301640452620185,1.5448244678704086,0.2734311657655777,0.6162220575410841,-1.1678588467631787,-0.7668511910842162,1.3277547535484377,-0.12312715551555571,-0.11177007261184149,0.12877729594553897,-0.26023325133662634,0.570388477745424,-0.6301020668481352,-0.23532430816475253
1981-04-09,2.2302384168376923,0.4865687373140372,-0.3020110773375968,-0.8626855146405478,0.2785572456048323,0.23628657608926737,-0.595236109082287,-0.08447947981000827,-0.6514257970079107,-0.09576293572139513,-0.8950916601681074,-0.25768769488706744,-0.09693346405173572,-0.3699432697843707,0.25938542377617435,-0.5378087492383963,0.5334808815242286,2.635709155814646,0.4427885201367181,0.5423192743415315,-1.3262963364547062,-0.3698203443683215,-0.2501805777300236,-0.2663535946900643,0.10552490273369118,0.6351945140277295,-0.26050806140558036,0.5651723915147244,-0.8949859380152223,-0.29674464650524696
1981-04-13,2.5670796975412182,0.5378780840981131,-0.2640940572498842,-0.7375946949292445,0.28885382663200554,0.031068528482092284,-0.45898480689639565,-0.02463467882892877,-0.9488966178907924,0.9336010542362193,-0.579665528370702,-0.3396249899234743,0.09114610062344727,-0.271941545559174,-0.2550112114079382,-0.3687093287119111,1.2456984737860424,4.027600835959982,0.6473087142601975,0.0034874669127988828,-1.3036130168159539,-0.2560902112591874,-1.2198676549337049,-0.544638233705097,0.32672522217385963,1.1618084447257704,-0.2880147059537616,0.11655583689966809,-0.9715199874701096,-0.16979433141671116
1981-04-16,2.693527910484999,0.5595196550014016,-0.24968560221299893,-0.6198098889770325,0.2592643318649024,0.0717663751764006,-0.3230318795083027,0.07443573054274498,-1.0124665649216642,1.1501803055339,-0.2962688916002854,-0.46574434793615466,0.07814311796672507,-0.2845535177313635,-0.5722978495622953,-0.5417361421335815,1.1271409119168627,3.904813766622917,0.7563986519364571,-0.4999636822334175,-0.9051698845653742,-0.0838222924038016,-1.2612580929266077,-0.26028412546146745,0.5295184194977909,1.3476669533129186,-0.4059380783907868,-0.06289901362076261,-0.5424372965689571,0.34110747607754915
1981-04-20,2.622893320745255,0.5792350096264851,-0.2951310638740476,-0.47835735851825323,0.1759475378768644,0.3166517504096204,-0.1916626700435787,0.2590862796498181,-0.8524070731653732,0.86634265160929,0.07288916382642237,-0.6882690023942317,-0.13260500090727112,-0.37253238742883893,-0.9675620777917568,-0.8816484934136627,0.5082619708848678,3.4576320044712276,0.8562161545639779,-0.3213084772131824,-0.18181697410782444,0.6497176545396434,-1.2128038161525216,0.46448812079624224,0.8114321986086591,1.6789174674025036,-0.5406041512192036,-0.43355052205248357,-0.19154573259562827,1.0972645930870095
1981-04-23,2.555748406495591,0.5655191375621632,-0.33819221214625356,-0.3860129401676863,0.0968393732743478,0.42192067455416343,-0.1408497715368914,0.3832293020119549,-0.7883372688824929,0.8948951480541695,0.33926400217227226,-0.8601080469699247,-0.17433895205234778,-0.44993329587350805,-1.3690805530528247,-0.8521187413315603,0.4889126130451546,4.49330235976621,0.8931647650604361,0.7759275866325925,0.14899032413507302,1.2000837781852967,-1.1390620713197217,0.6215670940621046,0.8694992887267865,2.0203091536282614,-0.38807692450683934,-1.31177687516316,-0.5885865965532883,1.2288295970088061
1981-04-27,2.4287604057447556,0.5241230772996702,-0.402079733002523,-0.25700544652833107,-0.01682898896694916,0.45289318446451576,-0.2201499560619891,0.5321461889195541,-0.6026953147335055,0.9631076997600049,0.6305758902780828,-1.1928115210697814,-0.12307923361671338,-0.5606839328854617,-1.5245933773734812,-0.2454545600804604,0.7927705155024106,6.428606992475229,0.786365935307352,3.02629580494692,0.2807107390148582,1.4024812310701196,-0.6841019878165517,0.6599159699917312,0.6846890989219644,1.9370370861005242,0.1579130595591059,-2.0962390715926733,-0.7667253281559582,1.0200947655321682
1981-04-30,2.3992095949592507,0.5027482448652337,-0.4284848763381788,-0.20665248424369667,-0.09545105958518176,0.467021125251185,-0.3441440961014236,0.6151619260370644,-0.4933170620551107,1.1580653733765218,0.850176719317995,-1.4464937934575721,-0.10601789753503908,-0.5910095041021736,-1.4383141649310203,0.43897285472414743,1.1642522073124824,6.999988622436283,0.8109385328336437,3.3449155510498505,0.2455710231282487,1.2125326776115082,-0.09207603197923538,0.501614225672396,0.8158685425005361,1.8040397061197326,0.34756658001192375,-1.9121980950869657,-0.2476434528255865,1.0487356959045917
1981-05-04,2.6081323618175856,0.5012957011084989,-0.3936728177834516,-0.26222336003821656,-0.15313842089311092,0.44954152888245574,-0.4810343962423813,0.6825759235191358,-0.6724146663532117,2.1154132627257787,1.2481160804087246,-1.6221187925000111,-0.13348004163548213,-0.4592476268397652,-1.5921948758854474,1.2844803198110473,2.051018915764717,7.026356937402984,1.234968600394802,1.3572826500475759,0.08769067341528591,0.7697752951299577,0.6598517079928335,-0.04888948790667014,1.4920374177349354,2.09035915790458,0.14664780898335092,-1.5743418063444983,0.7120261461565169,1.4416745876926622
1981-05-07,2.9520347013308,0.5289906460548811,-0.33291052202027943,-0.35000804244865774,-0.13383763141780056,0.2365572226161024,-0.5794275168507259,0.7314079974815564,-0.9866456590752822,3.4082241992100224,1.5958186240138288,-1.5942956429747623,-0.15028852559657846,-0.17840416537364462,-1.942080498468028,1.7993108999447982,3.058240434508336,7.932351424775853,1.647296565798142,0.33250051562717625,-0.15609091405899791,0.08681451708058072,1.083618669963736,-0.1649295811783636,1.6929659338630292,2.073235497487751,0.25415314660814314,-2.108816459322769,1.3391015070653849,1.5331825757183093
1981-05-11,3.1698827254134425,0.3969022283427305,-0.10915872671942949,-0.4144192830005099,-0.19525427129432674,-0.3221513831701322,-0.6733680239064846,0.934352325504524,-1.137554249576205,3.9049240554430726,1.3666670094486701,-0.990130062889837,-0.741905157099321,0.3442634521139825,-2.414100416419023,1.3335143679384378,3.7191964549538943,8.338194282946437,2.3635291158386957,-0.1960287039822081,-0.545137977585813,-0.17576766313483352,1.8937184862291516,0.3415856542906616,1.920936440883814,1.790836226515407,1.7059576448601932,-3.2911703407523,1.139754444159119,1.8102457746516576
1981-05-14,2.9078559244167703,0.11022641229634407,0.18768933815876362,-0.39953409154404024,-0.29718937345280094,-0.7157475256541547,-0.7033032497087208,1.1119530343207915,-0.8380342601985594,2.648272089817683,0.6000361219091079,-0.19178082488099593,-1.4885069014649803,0.7469197360617581,-2.3946315615659706,0.5702735065179074,3.1938208524896274,6.774142293232305,2.7057646075029753,-0.5362963328786737,-0.68412733629594,0.2668137525172723,2.403754136504389,0.743402128230298,2.1305929481038075,1.7826427204521842,3.2118783166006257,-3.3545379402650344,0.479492083218796,2.1558385987146873
1981-05-18,2.2290115711132934,-0.3127073325156329,0.616790652028303,-0.36704507640946027,-0.20021708293061694,-0.9406616197404758,-0.722774942097791,1.0691880923498251,-0.15914857794581247,0.28745516502286605,-0.33662382236258304,0.7052085215057945,-1.8093340798816007,1.3781316497288467,-1.7107854052158649,0.830330905668596,1.7703925955622533,3.778231312744069,2.1039699181047493,-0.5743697113905094,-0.41259222588722416,0.29578371277037424,1.874492148103207,0.7632638111821907,1.6341816350399263,1.9578848491434218,3.6747687826811983,-1.765429288086106,0.19570968834029948,1.877774106261873
1981-05-21,1.8118755370638338,-0.5533688477725413,0.9212800733632076,-0.29847754048981656,0.16124627259791122,-1.0741983317310049,-0.6611600846986473,0.8851481947519272,0.07724881325274972,-1.0259142560973762,-0.895455130067441,1.1680670555672508,-1.4941274452213584,2.0543411874538253,-1.2872113321134528,1.2540576443732137,1.1221345757264076,2.2856035074606744,1.2406242470378988,-0.8064424582066061,-0.072901918424331,-0.06975191532892136,0.962131306508554,0.5820141070289319,1.0766670151085758,1.7189841523958695,2.832831770520017,-0.3238711456707691,0.003616962557861072,1.2327038125318814
1981-05-25,1.5698638814513919,-0.7314806384624571,1.2189216612269163,-0.1560523311154223,0.69814348239679,-1.37048630069494,-0.4881894973766454,0.5860204740732511,-0.014453543453102827,-1.707587638541343,-1.512986238268536,1.6246419716898235,-0.9019091716934129,2.5146316700125944,-1.0775687721061058,1.264130377988242,1.3533189245783055,1.8561398536081712,0.339718723952956,-1.2570276989932914,0.4059983839329895,-0.43190704357232723,-0.09455568724183282,0.42419054212750934,0.326463721587262,0.9651438219882978,1.071202603890094,0.5056032858765573,-0.587215604258545,0.513537483556427
1981-05-28,1.449938871760423,-0.7315084958220237,1.2697015717423252,-0.076839987028261,0.8428292186677531,-1.501529007788778,-0.35358128240417314,0.220832818884148,0.041846484957390295,-1.8521491559134324,-1.7220047684697808,1.843443112806682,-0.585498988943743,1.911604175175075,-0.8010996144599771,1.157763551050472,1.7091937100748438,1.8366997591507133,-0.013792203616050042,-1.1707192631917804,0.8533123855249728,-0.4224174299888609,-0.6678854177926116,0.35816922099784776,-0.46729700652674955,0.618015531372757,-0.3083097804959143,0.4590359549126847,-0.9038959561817899,0.3640801861036206
1981-06-01,1.2666501202583076,-0.21857545823351782,0.9429386008389578,-0.0009289829665900986,0.804829903982734,-1.371449174595695,0.05621577515974474,-0.9563509135244969,0.32406017976893653,-2.041558756777572,-1.267831717138884,1.9856898769444413,-0.19002489166838224,0.2551842725055386,-0.5693803354291082,0.5862115249118784,1.5970988982422207,1.6839940305745198,0.16766905559128734,-1.0411847348571162,1.1112614928174605,-0.19383045167886703,-0.7766434592823984,0.24619150499210235,-0.9779462377179283,0.6100326401868587,-1.2233057212216978,0.07535101501416631,-0.9971485086027089,0.7554002983472237
1981-06-04,1.0642496738370049,0.3754977188591906,0.5479656386518333,0.028577628712627805,0.6445332790222706,-1.1434805355814412,0.49289051245961624,-2.137400841869108,0.48156468945049025,-2.302110914271573,-0.5432007699701528,1.9059011083569082,0.2237456975239245,-0.9091148390352943,-0.6423123468617884,0.14858983621963895,1.0775961500934732,1.4050815513180954,0.5416667244917288,-1.107393911538379,1.0076541173534292,-0.21758260910557775,-0.5155496307689172,0.15109943487123328,-0.7311560208997255,0.7538784853659818,-0.7780474923723486,0.036525905035460465,-1.0228958395197914,0.9584256947082821
1981-06-08,0.7392398272812809,0.9274897324350064,0.21526544059999095,0.0008205785085487856,0.23315496634941746,-0.9347638900744085,0.9193642391825869,-3.320965082683254,0.4209819813792155,-2.595026231108325,0.38558460620121454,1.4865672682898512,0.8288831443696303,-1.783679920911307,-0.8523189583520346,0.084984340035724,0.3744288052030717,1.098915317652657,0.9295528501851267,-1.1557297047436765,0.7868779720416016,-0.6753419212510791,-0.23134300523283263,0.09263130313456483,-0.16814456150592846,0.8605836835707734,0.6682179379609599,0.42372425980376843,-1.2522040830925962,0.5887161732130106
1981-06-11,0.5267391557212551,1.1235766535865743,0.2382197036976201,-0.07217596074483949,-0.10985272038034284,-0.870083272526916,0.9986161248111712,-3.6987038727962314,0.25455687861607124,-2.6484901283974813,0.9392290354428845,0.9958749293182231,1.1112053247692069,-1.8609763822468584,-0.9732726944990407,0.24095825776372953,-0.03666067513465589,1.084250486924562,1.1525549995523896,-1.1162697098974126,0.5603196502839669,-1.0005428389196007,-0.07386225366280906,0.12809797202254958,0.01732416698942624,0.8827472848237479,1.3639803642863835,0.7159364824553547,-1.3669922178418756,0.2515084584265351
1981-06-15,0.31689606082359545,1.3020251976883943,0.42728761078809896,-0.20266685145643404,-0.5987831901786729,-0.8990678397640858,0.8045083684727272,-3.548093306367583,0.04014426042388313,-2.5259848308294357,1.360403030442124,0.22172621279096222,1.1161926025516646,-1.1877751522721287,-0.9818473080214086,0.310401086875807,-0.1494766924314228,1.1086426057772614,1.4419295242812546,-0.9004738706971406,0.09774989281162101,-1.049536026682048,0.10582360421034098,0.27110659567923534,-0.022130689776516842,0.9852287457180631,1.5412165761003005,0.8806668987383958,-1.362185551993815,0.012698792331751665
1981-06-18,0.20924149543714726,1.568074312103782,0.46087843755998786,-0.29397937899774446,-0.9862640949983814,-1.0125038290036183,0.49452686887038527,-3.021578368097244,-0.03538717285576297,-2.3220325997393907,1.4518212535523956,-0.32405073825215774,0.8453339965435698,-0.264646842595419,-0.7616964812514407,0.0686731981946968,0.29657244647997055,1.0072780651079636,1.5522688739138906,-0.6094083409054593,-0.20658369627935866,-0.9054334102807196,0.19267870604667173,0.4716222948887394,0.1675108175333245,1.2606755932293832,1.3563365920405466,0.762171947423942,-1.2852746156289188,-0.0679211277481508
