,0,1,2,3,4,5,6,7,8,9
1981-07-09,-0.6219977179984344,0.45839539940540974,-1.0676003481485021,-0.8011596633488467,-1.2716921473486018,1.2077923320376607,1.6426534282650016,-0.9007859645680192,-1.1485839458445215,-0.031624781963787284
1981-07-13,-0.656207347501859,-0.08143949721980015,-1.6889938175089005,-1.5052246851234117,0.18252156650351828,0.9668576342144678,1.0003047640378946,-0.6441238343310182,-0.8379625429888216,0.5851967847645341
1981-07-16,-0.6023796869229785,-0.40524182331364045,-1.6201703004270631,-0.35667202840949574,0.3224751503589782,1.0797762737315448,1.1620461924185161,-0.02107240808352083,-1.0844518409894692,0.6714449510185903
1981-07-20,-0.4863920432045105,-0.15772730948639468,-0.615948973899901,0.3393632861084543,-1.0335031187560224,1.0691047377715852,1.7406015888507216,-0.34912070250598626,-1.3289556667415843,-0.05755055877655435
1981-07-23,-0.4236154560082784,0.40447357585029636,-0.28234208550474343,-0.09047252954905897,-0.9801101464808561,1.0747600563130948,2.0680804919454667,-0.8097610770518778,-1.237671948585091,0.4901372278227296
1981-07-27,-0.406963527278294,0.5742432617913227,-0.5366506112829419,-0.045827853047881256,-0.3337400001484674,1.1536236502018729,1.8869497603242589,-0.41675145108496997,-0.978366498885744,1.0863621650915656
1981-07-30,-0.3908322913631477,0.5517160452191933,-0.6455537543930113,0.01503811469183195,-0.18499704210038512,1.0861885207370394,1.295832383106813,-0.6231586776266439,-1.0925360607375225,0.06380481408060501
1981-08-03,-0.37583198391174805,0.743268617999568,-0.9953187628145885,-0.24557642749155417,0.5883398392594804,0.7143439799476995,0.5863527778891721,-1.511415408460161,-0.7836963395253288,-0.42876191534796904
1981-08-06,-0.3557768834362345,0.6856078353938063,-0.9601615963706489,0.3778886836506947,0.598429040961148,0.42134093642679243,0.4749882305213384,-1.5214637022012658,-0.48418132178904044,0.3830939122119307
1981-08-10,-0.297678594074626,0.5239106430896897,-0.5057340129607545,0.6070934978049061,-0.5565012192888935,0.48891165607088505,0.5602175706851898,-0.6165719942090374,-0.8204364828831109,-0.18013294709753683
1981-08-13,-0.3011362791978228,0.38118472711201196,-0.5760700464704337,-0.15660479832090968,-0.8890939570679677,0.5674045598418561,0.22312293322170126,-0.621909539518703,-0.9793935302239971,-0.519978425883274
1981-08-17,-0.3599315843945302,0.16298400835205246,-0.6640606616107184,-0.6499626909330248,-0.45326935854872163,0.3993190680638837,-0.24193201109801193,-0.8845905186572305,-1.063319640325147,0.17495831315133273
1981-08-20,-0.416970901340731,0.3900182354181096,-0.8393534534174321,-0.6330624347759848,-0.1414769178797214,0.15845526170517413,-0.10242914232748153,-0.3152546061522737,-1.112061919412593,0.13457893462093742
1981-08-24,-0.5228978233706543,1.1169474869193987,-1.2620841677569679,0.047306671823177125,0.03528594242770194,0.37962555122438524,0.12627846639159557,-0.4028095404085687,-1.3455125967665043,-0.42581103764082473
1981-08-27,-0.5561614820210906,1.1857257109750594,-1.1948280390911008,0.6098991040985757,-0.15165369584704028,0.5645273927990905,0.17729941388583598,-0.25015635422633176,-1.0732764951734362,-1.4672159099076083
1981-08-31,-0.5222450700674811,0.7888470149644715,-0.5999776674808529,0.2573500102423766,-0.8377881623820798,0.5075040875630419,0.5047973487729367,-0.5648260421780213,-1.066930841960935,-2.024270164102991
1981-09-03,-0.519739382837218,0.7162090474194454,-0.25410120165888556,-0.5444545915533581,-0.6049756577782409,0.6425170330528469,0.6933806569524225,-1.2955470679057246,-1.6122646566484704,-1.1870902091958235
1981-09-07,-0.5461307642480836,0.7839804474063093,-0.20236290257456507,-0.6760375428859414,0.5733025449351906,0.7548964454060626,0.3682133584168855,-0.44566928842190257,-2.155833548026648,0.1660725183398863
1981-09-10,-0.5808389298841276,0.8484092923763187,-0.2756515513019285,-0.48465941387386036,1.106270005225765,0.8143153034456676,-0.26375695989538567,0.5090946588521115,-2.272601468599179,-0.08885026216290656
1981-09-14,-0.6594194050029352,0.7726026397097796,-0.5285207056752871,-0.6253479512975545,1.5398061929246374,0.7121514374360095,-1.1950185191335267,0.6456743968191763,-1.7783687293326433,-1.002567468497967
1981-09-17,-0.713627498279545,0.548171148127265,-0.7489409513598493,-0.6019884872812844,1.6720592370822425,0.4723520884907891,-1.6598114447307915,0.5458897512204874,-1.426994469585197,-1.3359886028423373
1981-09-21,-0.7339191348011015,0.0554151888130258,-0.8879763005531183,-0.23488782380195702,1.2918605913271102,0.17396298714332903,-1.857319458312319,0.28687674523791806,-0.9658397406840511,-1.8126991531878454
1981-09-24,-0.675037216492708,-0.1534265220271303,-0.7733850525301128,0.09669194039626093,0.5851610850537894,-0.0903178892931618,-1.752314838395499,-0.354357107371644,-0.7959834276204112,-1.3101210490685198
1981-09-28,-0.548744493112233,-0.014348534110160426,-0.5816987556632979,0.12202849512488742,0.19325044444756895,-0.3274445071230005,-1.330312920890292,-0.41960138584460066,-0.640544467473149,-0.09207763708754269
1981-10-01,-0.4864557383820142,0.21503155356276155,-0.6545655227073642,0.11771539562571165,0.7187688493546136,-0.3087296275349859,-1.1280587601480783,-0.04736283354452079,-0.38648868872964504,0.2898131052249133
1981-10-05,-0.44013556291402833,0.3041733789930656,-0.9162481981530542,0.755507195239781,1.7222605213117772,-0.3352773889687605,-1.366084735351216,-0.44123266149893314,-0.3147615987779319,0.03067007484445156
1981-10-08,-0.43472325715079635,0.23545659267087035,-0.9954060443185098,1.547131554699935,2.233596119912727,-0.2948283842141056,-1.626328912361047,-1.0028031621416247,-0.43281935239190084,-0.6302236897132132
1981-10-12,-0.3912687794650018,-0.173587735112619,-1.0076181522956973,2.26697621950019,1.9483504888784138,-0.43965342942353347,-1.8407261846341683,-1.4104766329710066,-0.37689785015989674,-2.174213194043115
1981-10-15,-0.28090380247870794,-0.6042276578957104,-0.7708239070015928,1.9878704357621455,0.9281366227648041,-0.562946922690287,-1.7394842833274269,-1.0159143974634124,-0.4358090574068537,-3.051711627309895
1981-10-19,-0.1332684038289724,-0.4367251701124743,-0.13688231768359055,0.7176311921109293,-0.27028057711798475,-0.30142531149862234,-1.3105154507764007,-0.4262876435977602,-1.1761540747492538,-1.920839916591749
1981-10-22,-0.0639979258885298,-0.16468560755555298,-0.10849444476225494,0.49827931322127966,-0.3877928391346151,-0.44091304010435467,-1.1892022503124333,-0.44323949784255523,-1.3718757209194603,0.4189835688861399
1981-10-26,0.003882382834805453,-0.19731791213656852,-0.5331648794506946,0.9047431620433073,-0.03190204333579246,-0.9643501219326512,-1.4433289518278618,-1.718341726062582,-1.1625042060946629,1.5444559697366258
1981-10-29,0.049571991229175806,-0.3214165233412352,-0.8070093184981123,0.43460843121966347,0.3454982797240641,-1.1749637577339338,-1.6901398265241727,-2.5269133648061377,-0.8875221734491904,-0.011194727998275705
1981-11-02,0.13821234856090536,-0.48553342103906005,-0.696583226674105,-0.28523523067653744,0.3872248032962793,-1.0361381060143138,-1.5222499923190538,-1.5866715022087696,-0.5620579353995685,-1.3918101171436155
1981-11-05,0.20395654935288302,-0.11619810438666447,-0.02353539727983434,-0.7537354957141259,0.08873670924351797,-0.6413345937111683,-1.1490412372527596,-0.99710431495344,-0.5803388868937754,-0.9806976478761724
1981-11-09,0.258758438449422,0.5371709803407926,0.5830996655093322,-1.527482862409685,0.14312387566222434,-0.5995526971690671,-1.0453265059535677,-1.055439795488713,0.1514290851979374,-0.31089133208895775
1981-11-12,0.312653735976759,0.707605605790686,0.6809640606342375,-1.7263112959394367,0.4292105292051315,-0.5054442225684826,-0.8296351026728438,-1.1160614859115319,0.848600462365357,-0.4331668028669024
1981-11-16,0.3877529373959937,0.5797987647670628,0.8094489641524841,-1.4562045842907647,0.6219970747675072,0.0907328741425969,-0.2745406879952738,-0.7708896185983753,0.8226816280665505,-0.05449039183736826
1981-11-19,0.42988257434905636,0.30504072159025714,0.7878631978989473,-1.0531578289992232,0.8043670454731414,0.27955668784296867,-0.14551858866247355,-0.37353490191348115,0.33818525150297646,1.0565778140260405
1981-11-23,0.4392015753613258,0.2076632104182581,0.6830763359011247,-0.8695573858485232,1.4166490901084414,0.08489719581978121,-0.5507410344953527,-0.23428595558006154,0.17092128370412943,1.8922132319894025
1981-11-26,0.4489137871271333,0.8197602830611509,1.238402949940479,-1.16449082098862,1.505320002077723,0.05303033861890896,-0.9823457645051638,-0.7206519863379253,0.46951208472647077,1.1153571146695085
1981-11-30,0.5449171152043641,2.3536809776775574,3.1119405643761717,-0.828549877827901,-0.43855386206468905,0.7598585404712146,-0.5642075585840627,-1.2590283268501887,0.38969485380503743,0.2575532449570738
1981-12-03,0.5928762830304517,2.4901662061788703,3.698523988420247,-0.2894517014261863,-2.2135941708176725,1.0233663304353398,-0.09532537431248321,-1.466959141939543,0.26972413677602036,0.04904542568409933
1981-12-07,0.5128378118840902,1.4556354749375087,3.0891363676191514,0.0020068535688569423,-2.6749138625979323,1.2594877610018878,-0.39112100670677896,-0.8372993889665544,0.42691308682107215,-0.9060938890711261
1981-12-10,0.42809301470018724,0.6181185062273656,2.403411687246501,0.34020350047979653,-2.5561703976693644,1.3039713747266812,-0.8455665015789892,-0.8364906847860692,0.4145202316238557,-0.5427740369303334
1981-12-14,0.3578528596700105,-0.16986130980281264,1.1434367778264451,-0.05635471901146614,-2.3111197169954365,0.3385624094371299,-1.380145891134033,-2.1412554602321014,0.512355417676463,0.2078385270619072
1981-12-17,0.3106140648565179,0.06458635184174316,0.6673752833496222,-1.039261966389493,-1.7345673448762235,-0.07716254204467028,-1.8048305658229828,-2.164690478038567,1.0297928340876674,-0.6965973000805825
1981-12-21,0.23802213643214698,0.2950091096450962,0.6857145258716254,-1.146542897836068,-1.0336429152179083,0.8630785962663898,-1.739096262453066,-1.8672479227636272,0.868434132821194,-1.0105816448326537
1981-12-24,0.14013781808352774,0.13882527239701486,0.4620328885455317,-0.7514031614650842,-0.400803899614143,1.6132609636308133,-1.4960611526216927,-1.8480786169568741,0.29165100973725594,0.8039118357723535
1981-12-28,-0.0026376884463552124,0.17602793941553493,-0.12963947126703831,-1.047128385842825,0.5164306788685756,1.3498355041151477,-1.6852336183545282,-1.5654058600023013,-0.13944112063643863,2.9148855004305916
1981-12-31,-0.07698258004699123,0.1710721127827262,-0.6027634678494139,-1.420619504378047,0.7816384432932665,0.8053230628117332,-1.948016716820584,-0.8920198494740089,-0.08328389964745403,2.9363236696764132
1982-01-04,-0.11331137356493425,0.5031811514646762,-0.7957040997087411,-2.0557517266810716,0.6820277146661341,0.862819211793669,-1.9734152073214426,-0.40957680543268815,0.45184349860645256,1.8959983451140445
1982-01-07,-0.11797225286233587,0.24230393368732916,-1.4050335001709746,-1.7306436612758052,0.4188663650439631,0.8768540100269141,-1.881829817693488,0.4722894232535793,0.663256781937599,1.446817546896624
1982-01-11,-0.22540340441746226,-0.85394739514188,-2.565855616578632,0.39722045438381715,0.004658715381627097,0.9848879526555047,-1.7681467950623202,0.8985139867550916,0.3244383574816548,1.7521559755656042
1982-01-14,-0.2782003350517366,-1.1316153306412504,-2.6738923550634226,1.307654963968819,-1.1285236238678145,1.0654808666980256,-1.749574769817812,0.4638438624119626,-0.41213014014116556,2.0213539286708544
1982-01-18,-0.2137686435301641,-0.38753427729447204,-2.350435525159082,0.5492673345783243,-2.1312785178915736,0.4733190905733618,-2.0205810065666023,0.02552966613373805,-1.0018846982782,1.7828036351709915
1982-01-21,-0.2490489851060902,0.7318723550841305,-2.1998758534998077,-0.18905433850218503,-1.0712441193870228,0.8141766753778161,-2.0395737003939187,-0.3486558709058674,-0.91024772171815,1.3052694001690208
1982-01-25,-0.3490544183351045,0.9371028634922027,-2.4716799838718346,-0.5387517507512323,0.14405750531797487,1.1471179293085227,-2.07860234157786,-0.20832847789634398,-0.07202799155790256,0.1178292815083506
1982-01-28,-0.33560086964977726,0.26313735504104513,-2.5432112389544597,-0.16768349001850177,0.19934405658536855,0.8594752800502269,-2.2014644317947374,-0.589214742845743,0.4556282213850174,-0.5135387144008056
1982-02-01,-0.3006652472312872,0.04010297258205948,-2.1518795602279024,0.41547044037670505,0.31537282803456906,0.9175544926832847,-2.346245398039667,-0.939818226989279,0.4254363114508977,-0.383280740387048
1982-02-04,-0.29365734911947283,0.02211178121557156,-1.9892259682666993,0.9059319220181998,0.3286072472557757,0.7657988941549445,-2.4219055055730476,-0.9742816284495597,0.5258918886003086,0.19248420139137673
1982-02-08,-0.23040699078563304,-0.4455447644835376,-1.8909616820462711,2.5323687313845507,-0.6737555166202803,0.20970989342772428,-2.405838557822896,-0.21876508761130656,0.8327516890029614,0.8122075999549355
1982-02-11,-0.14274312625331548,-0.8976882220359185,-1.453083822477149,3.1695574839475653,-1.9780204390852896,0.14630780684080139,-2.2664400098527917,0.6757267075165809,1.141486619478523,-0.5378406683964153
1982-02-15,-0.08055463213371461,-1.0650448024433192,-0.44024788320169317,1.587276068709376,-3.296528211971221,0.8953882321408188,-1.8895607897262114,0.7282214132437171,1.2305118744234824,-1.6424067991128182
1982-02-18,-0.0861439923065337,-0.6038782756400101,-0.16038812292741556,-0.24037464285409244,-3.0391195330711263,1.4410647669582095,-1.6651930505642065,-0.3637553073411912,0.7713140160938906,0.2100790114397565
1982-02-22,-0.11153516132017804,-0.07084111722743014,-1.084971712573998,-1.7037356721761001,-1.216659193235252,0.9717495644361709,-1.9567187545396059,-1.1059039443716943,0.9536954278985016,2.0700383409049405
1982-02-25,-0.11109825881059314,-0.0856247350044955,-1.6501002001642517,-1.633672998098779,-0.1814869460259723,0.6398229264407396,-2.236420461121355,-1.6558379193572417,1.4907973982962248,1.6716601096886792
1982-03-01,-0.07520482797584825,-0.6912067233611727,-1.9435711891616265,0.024095562497396358,0.2846370668336296,0.9238830937031641,-1.9974759640885154,-2.3734295654585926,1.760213650253072,1.3268939908516533
1982-03-04,-0.052018270803873425,-1.171077155374391,-2.1207325001196002,1.0608481291449312,0.328434656851291,1.1801461579288004,-2.006438002486855,-1.7506733805719588,1.6051225857729463,1.6412318183968233
1982-03-08,0.000183341680824231,-1.0439005962737833,-1.7903855197530771,1.79057954777573,0.38264339237670697,1.7891892648958923,-1.838687446902389,-1.7073202354806256,1.0456452029554928,1.5774678479752031
1982-03-11,0.10059420663818892,-1.0739725226459214,-1.7459205979325014,1.831168406650472,0.32591983577667094,1.5917050716838128,-1.7825928742010528,-2.0261618800436647,1.270447224670685,0.7542329716183315
1982-03-15,0.2701750491224626,-1.3168346725938647,-1.4599749213846882,0.16991530591093212,-0.43233297463817266,0.7778980155152708,-2.0345915698969788,-1.826277709782604,2.1934722040245034,-0.6132618259179551
1982-03-18,0.3678374068215874,-1.1122214012780196,-0.8311768509496064,-1.306620521062475,-0.7728904139014282,0.8491072854442743,-1.7294203252357478,-1.6863042022370673,2.1053841988789874,-0.28927024341655344
1982-03-22,0.44791257922826766,-0.591431403560445,-0.26746883051070725,-2.209043691997254,-0.5664697385639447,1.159553307570443,-1.3917073100175639,-0.741714088956141,1.7914143864032244,1.41523833055014
1982-03-25,0.4824514483071684,-0.21339371486504002,-0.015615927499173652,-2.4464792836568083,-0.3984510267586988,1.2640149119599984,-1.3183936123838276,0.3933551236307399,1.8070661157414352,1.6598291417890505
1982-03-29,0.5374256570609558,0.5252399334540669,0.14350143766030596,-2.367619974074094,-0.032205576252818086,1.3598495404629392,-0.9886396871815938,1.137839249281581,1.5757113824639977,0.9884816878684562
1982-04-01,0.6193933231905113,1.1661495952647485,0.3269849266292857,-1.990298130753261,-0.10062436472130985,1.2242233978791697,-0.7509549305631557,1.3068129834151867,1.2404707295522577,0.876316530810546
1982-04-05,0.7580994503239835,1.4650445746049654,0.684306591995838,-1.4469961357550074,-0.971006788211018,1.0893489128005094,-0.4137041238165602,1.0943682137061013,0.27836458069546316,0.86492722663591
1982-04-08,0.8122238351991907,1.4254293337728248,0.910719993576791,-1.1511889825383574,-1.331061857984116,1.1448406830411861,-0.18590884303044494,0.5636692224798605,-0.0702659601713246,0.48374638616734145
1982-04-12,0.850138400360069,1.445278064044134,1.0982295131587307,-0.31316441694948705,-1.4362234792405413,0.932609234577596,-0.07644203050495088,-1.1653223407829547,0.12537235921164178,0.8592325690473775
1982-04-15,0.9103688782127245,1.4634424719580132,0.9271161379418678,0.28485616885731285,-1.5009067830929341,0.4037355602193328,-0.06569013058858598,-1.962362006375748,0.25988968450655053,1.9131231680359002
1982-04-19,0.9880548886965572,1.7221879050432753,0.52654806809908,0.9703554002303992,-0.9768999050260695,-0.1446696132534084,-0.07733718389195327,-1.2930408049268658,0.9560546301512487,2.179416888872148
1982-04-22,1.028840400373364,2.0479861033026623,0.5249316884837505,1.4160263576965835,-0.4454840912301487,0.02048937613730132,0.018992681176679866,-0.6204763518348442,1.159058610366298,1.7331294686424716
1982-04-26,1.0822462494800669,2.253063901573855,0.5592051562831545,1.4527600647412342,0.30608010921895795,0.3705837648039721,0.17133164109145757,-0.17819936182636922,0.8121736561345733,1.1160566678374104
