,0,1,2,3,4
2010-11-18,0.1413698,0.24790494,0.1856088,0.098232314,0.32688412
2010-11-22,0.13508248,0.20759857,0.13997874,0.12962933,0.38771084
2010-11-25,0.15469038,0.2377325,0.16029732,0.1236069,0.3236729
2010-11-29,0.1389868,0.26696602,0.1231559,0.10660274,0.36428854
2010-12-02,0.15069547,0.2879334,0.15438381,0.11899819,0.2879891
2010-12-06,0.17447238,0.289501,0.13355169,0.11901667,0.2834583
2010-12-09,0.14328536,0.35077152,0.1621927,0.101651125,0.24209933
2010-12-13,0.15241301,0.30010828,0.12273866,0.108126566,0.3166135
2010-12-16,0.17790818,0.3026167,0.13715012,0.12260917,0.2597158
2010-12-20,0.14808278,0.22513252,0.16362764,0.11532226,0.34783483
2010-12-23,0.18113941,0.17007075,0.17290437,0.12186036,0.3540251
2010-12-27,0.15277468,0.2887697,0.116570294,0.13208538,0.30979997
2010-12-30,0.15595062,0.29817763,0.13915695,0.18465722,0.22205758
2011-01-03,0.18577558,0.25527558,0.16577016,0.1286535,0.26452523
2011-01-06,0.17789333,0.3039113,0.14169878,0.12319488,0.2533017
2011-01-10,0.19305535,0.26527876,0.1537759,0.13369487,0.25419512
2011-01-13,0.16276442,0.37110305,0.11356958,0.15578705,0.19677594
2011-01-17,0.16289607,0.37140325,0.13141137,0.1373542,0.19693512
2011-01-20,0.16542846,0.3203228,0.13345432,0.13948953,0.24130489
2011-01-24,0.15771683,0.27614376,0.14379284,0.16234821,0.2599984
2011-01-27,0.13272482,0.20805234,0.13469179,0.28098863,0.24354242
2011-08-08,0.35237846,0.13154264,0.24253069,0.098087616,0.17546059
2011-08-11,0.35016862,0.1500148,0.16575965,0.09747249,0.23658444
2011-08-15,0.28372535,0.1431144,0.18283017,0.1432131,0.24711694
2011-08-18,0.24518666,0.14639197,0.2666901,0.15471396,0.18701729
2011-08-22,0.20949343,0.17055759,0.24806985,0.11993882,0.25194028
2011-08-25,0.18651049,0.20525928,0.28292975,0.11578986,0.20951064
2011-08-29,0.21735908,0.16052869,0.33747494,0.10131588,0.18332139
2011-09-01,0.2687108,0.15491313,0.32566953,0.09591184,0.1547947
2011-09-05,0.25661707,0.14794102,0.22001952,0.12168643,0.253736
2011-09-08,0.24444596,0.16967443,0.20629047,0.16743869,0.21215048
2011-09-12,0.390743,0.14676191,0.1846595,0.1280835,0.14975215
2011-09-15,0.4150148,0.14279294,0.14468858,0.15833141,0.1391723
2011-09-19,0.2766759,0.15094621,0.16411467,0.17724147,0.23102176
2011-09-22,0.32959232,0.14903396,0.15507586,0.15720758,0.20909028
2011-09-26,0.19610462,0.19777244,0.20000122,0.15820055,0.24792117
2011-09-29,0.18745883,0.18905313,0.21186085,0.17463629,0.23699091
2011-10-03,0.21513711,0.21696681,0.19627175,0.09924667,0.27237764
2011-10-06,0.28746086,0.21226102,0.15182261,0.10485964,0.24359587
