,0,1,2,3,4
2010-12-02,0.14324343,0.22969434,0.19479427,0.114332795,0.31793514
2010-12-06,0.13317192,0.2652365,0.1980544,0.11432806,0.2892091
2010-12-09,0.15517987,0.25903746,0.19391404,0.11931989,0.2725487
2010-12-13,0.15880673,0.3796185,0.13649008,0.094008036,0.2310767
2010-12-16,0.16053574,0.37093118,0.13279061,0.08180544,0.25393704
2010-12-20,0.1324845,0.43706578,0.12978679,0.0870399,0.21362302
2010-12-23,0.16608974,0.291791,0.17506678,0.10518375,0.26186872
2010-12-27,0.16129509,0.23929572,0.24964318,0.12318789,0.22657812
2010-12-30,0.12155411,0.24225296,0.22933021,0.11664713,0.2902156
2011-01-03,0.114519954,0.3602121,0.19866376,0.10797118,0.21863301
2011-01-06,0.16095155,0.39085758,0.13989007,0.11405965,0.1942411
2011-01-10,0.17245668,0.3733346,0.11578755,0.09363093,0.24479021
2011-01-13,0.12417392,0.41207564,0.1284255,0.07751648,0.2578085
2011-01-17,0.14414668,0.34763178,0.1415909,0.06421021,0.30242038
2011-01-20,0.13517655,0.35367242,0.12970574,0.06677658,0.31466872
2011-01-24,0.11159183,0.342047,0.11844149,0.060706753,0.36721295
2011-01-27,0.11148828,0.22377807,0.1659664,0.08791938,0.4108479
2011-01-31,0.121629074,0.25109926,0.14881931,0.09154052,0.3869118
2011-02-03,0.12777409,0.34390128,0.12722757,0.06438007,0.336717
2011-02-07,0.14402725,0.30402187,0.10525404,0.074925706,0.37177113
2011-02-10,0.12456003,0.35219476,0.10628173,0.07264769,0.34431577
2011-02-14,0.13566034,0.29639953,0.08761193,0.07763469,0.40269348
2011-02-17,0.14632583,0.3427759,0.09242527,0.070054404,0.34841862
2011-08-29,0.2545913,0.18247585,0.2918356,0.06836459,0.20273264
2011-09-01,0.23752674,0.24802418,0.25264436,0.07059805,0.19120666
2011-09-05,0.20174688,0.1987454,0.29330462,0.09053058,0.21567251
2011-09-08,0.20558095,0.22199444,0.24155903,0.0930706,0.23779501
2011-09-12,0.2087944,0.18576896,0.20130014,0.09124928,0.31288725
2011-09-15,0.19825687,0.1450827,0.27529594,0.09084544,0.29051906
2011-09-19,0.2641959,0.12684655,0.22354904,0.07113108,0.31427744
2011-09-22,0.25491628,0.15598758,0.19221239,0.06895376,0.32793003
2011-09-26,0.2029702,0.15874077,0.2614561,0.081008404,0.2958245
2011-09-29,0.29185888,0.15290926,0.22601886,0.09316672,0.23604627
2011-10-03,0.29609352,0.173156,0.18722755,0.107512265,0.23601069
2011-10-06,0.25898993,0.18007725,0.18236168,0.13263777,0.24593337
2011-10-10,0.22247773,0.19700122,0.14204098,0.17385568,0.26462436
2011-10-13,0.237673,0.27697334,0.1275095,0.10986855,0.24797557
2011-10-17,0.20332843,0.42812514,0.08382773,0.09377016,0.19094849
2011-10-20,0.22241266,0.41975856,0.09287365,0.08240869,0.1825464
2011-10-24,0.21281154,0.40260556,0.088755,0.06830585,0.22752208
2011-10-27,0.25169262,0.2941715,0.11043322,0.062082436,0.28162017
2011-10-31,0.22184129,0.24481958,0.14234726,0.08120669,0.30978516
2011-11-03,0.16722357,0.28346407,0.13584377,0.119214244,0.29425433
2011-11-07,0.15370934,0.27991068,0.13622099,0.13456732,0.29559168
2011-11-10,0.19711158,0.28092596,0.16729833,0.12466923,0.22999485
2011-11-14,0.23577517,0.23957308,0.16579986,0.08924973,0.26960215
2011-11-17,0.23323202,0.24749671,0.18901624,0.06856188,0.26169315
2011-11-21,0.21319601,0.2542329,0.20652367,0.09670772,0.22933967
2011-11-24,0.17847674,0.32082382,0.19830836,0.0884415,0.21394956
2011-11-28,0.16342396,0.27442136,0.24239244,0.103685275,0.21607696
2011-12-01,0.16664582,0.28745344,0.20879589,0.11895152,0.21815333
2011-12-05,0.18614814,0.2865441,0.2204898,0.10380802,0.20300993
2011-12-08,0.20743422,0.26060322,0.19018221,0.09096566,0.2508147
2011-12-12,0.25252658,0.21688192,0.21502331,0.085787624,0.22978054
2011-12-15,0.19599025,0.36343694,0.14768243,0.07425987,0.21863055
2011-12-19,0.13365498,0.2930018,0.19313593,0.072573714,0.30763355
2011-12-22,0.13137971,0.30583668,0.18342295,0.07034224,0.30901846
2011-12-26,0.11403483,0.3186116,0.22433113,0.07310075,0.26992172
2011-12-29,0.12807418,0.31947368,0.19907862,0.08273367,0.2706398
2012-01-02,0.11209785,0.30064392,0.19437613,0.06532761,0.3275545
2012-01-05,0.13005693,0.32135272,0.1832128,0.0625798,0.30279773
2012-01-09,0.15192588,0.30530295,0.24859369,0.05761465,0.23656286
2012-01-12,0.20775543,0.24310426,0.22558641,0.04583696,0.2777169
2012-01-16,0.21011157,0.33024436,0.16161583,0.0482488,0.2497794
