,0,1,2,3,4
2010-11-18,0.04948169,0.060894735,0.118957974,0.032618135,0.7380474
2010-11-22,0.15268558,0.12449981,0.16391125,0.11765883,0.4412445
2010-11-25,0.0947854,0.1655085,0.18467067,0.11819729,0.43683815
2010-11-29,0.10075025,0.1917031,0.22102004,0.088131085,0.3983955
2010-12-02,0.14150748,0.20999812,0.22918272,0.106067434,0.31324425
2010-12-06,0.11512706,0.25156796,0.19371478,0.08030431,0.3592859
2010-12-09,0.10642127,0.18472819,0.16249713,0.109965384,0.43638805
2010-12-13,0.13328171,0.1987045,0.18812259,0.07143144,0.40845975
2010-12-16,0.10916011,0.23559432,0.1981778,0.03944013,0.41762763
2010-12-20,0.12325693,0.18005057,0.19037001,0.07558212,0.4307404
2010-12-23,0.09792331,0.19835174,0.1294588,0.06688059,0.50738555
2010-12-27,0.09141072,0.109377265,0.09172675,0.07816962,0.6293156
2010-12-30,0.08241394,0.15805365,0.12069414,0.15023376,0.4886045
2011-01-03,0.10779172,0.2026874,0.15727529,0.11718739,0.41505823
2011-01-06,0.09235665,0.14690831,0.17650281,0.06750112,0.5167311
2011-01-10,0.10393396,0.21662118,0.16892698,0.079369664,0.4311482
2011-01-13,0.0901352,0.32716483,0.14158785,0.13844675,0.30266538
2011-01-17,0.08718541,0.44602442,0.09395029,0.07381863,0.29902118
2011-01-20,0.08994767,0.48757517,0.09138783,0.060426455,0.27066287
2011-01-24,0.08757376,0.41516697,0.14333217,0.07034379,0.28358334
2011-01-27,0.08796703,0.29338822,0.15963286,0.1444609,0.314551
2011-08-08,0.20768254,0.14466512,0.22064246,0.1563265,0.27068335
2011-08-11,0.21857482,0.15673488,0.20573634,0.097796366,0.3211576
2011-08-15,0.0993889,0.17885682,0.35997114,0.086174764,0.27560836
2011-08-18,0.13829352,0.14578156,0.3661458,0.07078944,0.27898973
2011-08-22,0.19908954,0.15072474,0.32418868,0.07352865,0.2524684
2011-08-25,0.17443976,0.21155964,0.37645826,0.07746203,0.16008031
2011-08-29,0.18712866,0.24306297,0.35233936,0.053038985,0.16443002
2011-09-01,0.24379514,0.2287426,0.2971539,0.09330919,0.13699917
2011-09-05,0.09335629,0.20315841,0.18084162,0.108535275,0.41410837
2011-09-08,0.08211478,0.16981272,0.20394781,0.1552622,0.3888625
2011-09-12,0.098733604,0.25218895,0.1627817,0.22706898,0.25922677
2011-09-15,0.13765879,0.2610042,0.1363687,0.19766217,0.26730615
2011-09-19,0.15120281,0.23948382,0.14795995,0.1674712,0.29388222
2011-09-22,0.1379046,0.19303514,0.117685206,0.11605848,0.43531653
2011-09-26,0.16749309,0.19607963,0.11377282,0.14922157,0.37343287
2011-09-29,0.17424735,0.18481691,0.114877105,0.12528498,0.4007736
2011-10-03,0.14564256,0.2570319,0.1179688,0.16709264,0.31226414
2011-10-06,0.15926492,0.25779516,0.1242621,0.10874552,0.34993234
2011-10-10,0.2676547,0.16533642,0.07347036,0.111066274,0.3824723
2011-10-13,0.24473616,0.15648714,0.12401759,0.18793955,0.28681958
2011-10-17,0.22900306,0.13286373,0.10363719,0.10763616,0.42685986
2011-10-20,0.24661556,0.15376626,0.1361116,0.105448365,0.35805818
2011-10-24,0.1771577,0.120397665,0.18538322,0.09083343,0.42622796
2011-10-27,0.14719266,0.117574714,0.2091836,0.111004375,0.41504467
2011-10-31,0.1397849,0.111216776,0.19965243,0.059281405,0.49006447
2011-11-03,0.13007593,0.1403528,0.3193229,0.0543442,0.3559041
2011-11-07,0.1449043,0.12248374,0.41127062,0.056080822,0.2652605
2011-11-10,0.16921212,0.16083117,0.25845578,0.071106546,0.34039438
2011-11-14,0.1442955,0.11335621,0.35402742,0.06746838,0.32085246
2011-11-17,0.09952098,0.08695416,0.48600885,0.074656606,0.2528594
2011-11-21,0.08939442,0.15530401,0.3289612,0.11838815,0.3079522
2011-11-24,0.13735627,0.24342282,0.17999698,0.1340777,0.3051462
2011-11-28,0.11983424,0.15204626,0.2573973,0.08258942,0.3881328
2011-12-01,0.15996616,0.097500615,0.421633,0.06504836,0.2558518
2011-12-05,0.15494739,0.11730176,0.431626,0.055343594,0.24078128
2011-12-08,0.12830022,0.12637547,0.3324898,0.04827234,0.3645622
2011-12-12,0.12286714,0.18344185,0.2794623,0.071661785,0.3425669
2011-12-15,0.16513406,0.23792161,0.19812956,0.061068375,0.33774644
2011-12-19,0.16625385,0.39588428,0.12877686,0.046388984,0.262696
2011-12-22,0.10426834,0.4826683,0.12580702,0.057126746,0.23012958
2011-12-26,0.11189567,0.31783178,0.16513836,0.059685983,0.3454482
2011-12-29,0.11633582,0.43913826,0.18907149,0.050380614,0.20507382
2012-01-02,0.13195392,0.40444398,0.1573235,0.06355681,0.2427218
2012-01-05,0.13401106,0.33302298,0.116564654,0.06527987,0.3511215
2012-01-09,0.12358807,0.29744983,0.16886021,0.0649379,0.34516397
2012-01-12,0.1239634,0.21260615,0.21181932,0.06730908,0.38430205
2012-01-16,0.16997285,0.27055138,0.17731299,0.09860666,0.28355613
2012-01-19,0.10266121,0.28719842,0.18408391,0.082905605,0.34315088
2012-01-23,0.091928124,0.3003002,0.109208666,0.033745743,0.46481726
2012-01-26,0.092045784,0.32410628,0.13202281,0.039629966,0.41219515
2012-08-06,0.26202506,0.27027398,0.18522303,0.06562631,0.21685162
2012-08-09,0.26719943,0.15569131,0.17270991,0.12298758,0.2814118
2012-08-13,0.29390943,0.11078679,0.25291017,0.080116734,0.26227683
2012-08-16,0.3246406,0.09391204,0.22519475,0.09124695,0.26500568
2012-08-20,0.26531848,0.0931077,0.2938421,0.088809356,0.2589224
2012-08-23,0.24814388,0.103182666,0.16888694,0.081268474,0.3985181
2012-08-27,0.32097808,0.1245107,0.12448821,0.10254269,0.32748032
2012-08-30,0.32895806,0.15766221,0.09884444,0.06326757,0.3512677
2012-09-03,0.29668957,0.21680033,0.15209244,0.09064535,0.2437723
2012-09-06,0.31583762,0.15410545,0.17125042,0.08742541,0.27138108
2012-09-10,0.1544556,0.26441094,0.18091263,0.10638039,0.29384044
2012-09-13,0.2386728,0.28118315,0.17888144,0.098003924,0.2032587
2012-09-17,0.41345522,0.19863744,0.12632172,0.07534055,0.18624505
2012-09-20,0.30616984,0.18030235,0.09737379,0.11199749,0.30415648
2012-09-24,0.26848856,0.28114292,0.08239474,0.13044368,0.2375301
2012-09-27,0.2805299,0.3104418,0.058522213,0.09418014,0.25632602
2012-10-01,0.35675457,0.33210796,0.09080438,0.06503509,0.155298
2012-10-04,0.3821931,0.27584738,0.12775195,0.09437055,0.119837046
2012-10-08,0.26766783,0.18943904,0.2101662,0.12058037,0.2121466
2012-10-11,0.2396691,0.21106435,0.20632885,0.09266909,0.25026858
2012-10-15,0.24233069,0.28805783,0.20711227,0.057397272,0.20510194
2012-10-18,0.2891478,0.16693275,0.27728412,0.05951203,0.20712328
2012-10-22,0.25358036,0.13041732,0.31205288,0.08648053,0.21746893
2012-10-25,0.30092126,0.103107706,0.3733171,0.059638064,0.16301592
2012-10-29,0.28432336,0.20003657,0.21047197,0.12233872,0.18282938
2012-11-01,0.2836337,0.1686665,0.16871332,0.11213188,0.26685455
2012-11-05,0.18501686,0.13028477,0.37344983,0.12077753,0.19047096
2012-11-08,0.20299943,0.10462011,0.43553406,0.07018632,0.18666008
2012-11-12,0.18397135,0.11366975,0.39295453,0.06172297,0.24768142
2012-11-15,0.21731208,0.120923005,0.3425358,0.14145541,0.17777367
2012-11-19,0.25594935,0.20146257,0.27671188,0.127395,0.13848116
2012-11-22,0.23804405,0.19553806,0.32266212,0.08686364,0.1568921
2012-11-26,0.26268098,0.26521197,0.26450327,0.073931,0.13367274
2012-11-29,0.3577369,0.2095801,0.16149507,0.08754223,0.18364571
2012-12-03,0.26679572,0.1544513,0.18873894,0.15154566,0.23846838
2012-12-06,0.28550935,0.21466435,0.16686594,0.09644662,0.23651375
2012-12-10,0.18210351,0.17338802,0.21649942,0.14285259,0.2851565
2012-12-13,0.10450449,0.17450583,0.2829385,0.058828115,0.37922302
2012-12-17,0.107105516,0.1240781,0.40766138,0.07183469,0.28932035
2012-12-20,0.119839855,0.10229312,0.32818222,0.07181902,0.37786576
2012-12-24,0.15397747,0.22469552,0.25543672,0.110132515,0.2557578
2012-12-27,0.1616021,0.2772646,0.28046408,0.12672924,0.15393998
2012-12-31,0.08715907,0.36951053,0.18835472,0.15712263,0.19785304
2013-01-03,0.11236724,0.3442354,0.1532697,0.1539808,0.23614688
2013-01-07,0.122450605,0.30614212,0.15969002,0.13976222,0.27195504
2013-01-10,0.13415273,0.3350944,0.13803701,0.09984132,0.2928746
2013-01-14,0.12453265,0.44476897,0.098119445,0.09989297,0.232686
2013-01-17,0.09679808,0.32297617,0.11064205,0.099791184,0.36979255
2013-01-21,0.10528327,0.27773872,0.13416344,0.112839416,0.36997515
2013-01-24,0.12446069,0.25217372,0.16561103,0.19825141,0.25950313
2013-01-28,0.118413486,0.27954376,0.12050185,0.2841376,0.19740331
2013-08-08,0.15951759,0.30742946,0.15234043,0.06518723,0.31552526
2013-08-12,0.20123109,0.33930194,0.11972888,0.09649144,0.24324667
2013-08-15,0.17797078,0.29202375,0.2005672,0.15661259,0.17282566
2013-08-19,0.14391965,0.40727156,0.18005669,0.13787566,0.13087642
2013-08-22,0.121894106,0.33685362,0.15048102,0.077278785,0.31349248
2013-08-26,0.19834296,0.24210311,0.16862151,0.07856718,0.31236526
2013-08-29,0.23183401,0.19556792,0.16417249,0.06648911,0.34193647
2013-09-02,0.13853605,0.22096659,0.2251107,0.06570632,0.34968033
2013-09-05,0.1933133,0.21248217,0.19123273,0.10540588,0.29756588
2013-09-09,0.20295283,0.194291,0.20627531,0.090431444,0.30604944
2013-09-12,0.27010396,0.14423846,0.27092025,0.08849769,0.22623967
2013-09-16,0.41333348,0.14166224,0.156517,0.06785647,0.2206308
2013-09-19,0.20519517,0.2984244,0.14296475,0.088452704,0.26496294
2013-09-23,0.20617428,0.13793783,0.1606829,0.120687515,0.37451744
2013-09-26,0.21194622,0.13673538,0.1493433,0.09532323,0.40665188
2013-09-30,0.19588098,0.16093427,0.19660226,0.12916794,0.31741455
2013-10-03,0.22631988,0.17449118,0.2670734,0.07124749,0.26086804
2013-10-07,0.29943174,0.20949471,0.21206956,0.06884153,0.21016246
2013-10-10,0.28839332,0.14118172,0.21760489,0.06408656,0.2887335
2013-10-14,0.21297103,0.07682683,0.1255087,0.11300458,0.4716888
2013-10-17,0.2958836,0.12447695,0.2531406,0.05347872,0.27302012
2013-10-21,0.21499807,0.22775133,0.23888777,0.1194683,0.19889458
2013-10-24,0.19529746,0.2206854,0.21480404,0.102299586,0.2669135
2013-10-28,0.16614538,0.106906615,0.33685055,0.0689324,0.32116508
2013-10-31,0.17733677,0.10989103,0.27957246,0.053846132,0.37935358
2013-11-04,0.124038264,0.06809008,0.37952238,0.07641678,0.35193253
2013-11-07,0.16298297,0.11554693,0.40821767,0.13369809,0.1795543
2013-11-11,0.15897453,0.23963222,0.30147484,0.112972714,0.18694569
2013-11-14,0.1565499,0.2587497,0.24954309,0.07046155,0.26469576
2013-11-18,0.18157898,0.21724345,0.19457473,0.11722215,0.2893807
2013-11-21,0.22906056,0.20959862,0.1543791,0.09103642,0.31592527
2013-11-25,0.22606194,0.2565979,0.20257074,0.09712088,0.21764854
2013-11-28,0.32751542,0.17018187,0.20038044,0.09144036,0.21048188
2013-12-02,0.14292563,0.1383428,0.46786568,0.08246644,0.16839942
2013-12-05,0.12461632,0.1181881,0.53264254,0.07732102,0.14723201
2013-12-09,0.11782038,0.11400763,0.37889993,0.18151791,0.20775416
2013-12-12,0.108584516,0.11983609,0.323713,0.22736047,0.22050594
2013-12-16,0.0722523,0.13624777,0.2744744,0.24557939,0.2714461
2013-12-19,0.061681543,0.10913403,0.25675434,0.13298221,0.43944788
2013-12-23,0.07316284,0.10311042,0.18880653,0.10053218,0.534388
2013-12-26,0.13039565,0.100055985,0.15197346,0.10854094,0.509034
2013-12-30,0.12729317,0.11542442,0.29255447,0.09799279,0.3667352
2014-01-02,0.14716212,0.14174128,0.29154122,0.1259713,0.29358408
2014-01-06,0.09107327,0.20131455,0.23588689,0.19196314,0.27976212
2014-01-09,0.0548657,0.17596781,0.2677375,0.15614359,0.34528536
2014-01-13,0.069628626,0.20011677,0.1697423,0.118546054,0.44196627
2014-01-16,0.091651306,0.168857,0.24938431,0.07329515,0.41681218
2014-01-20,0.11534797,0.16312484,0.1994009,0.13044277,0.3916835
2014-01-23,0.16922785,0.18082947,0.12663858,0.17511325,0.34819084
2014-01-27,0.1905147,0.19119224,0.13484013,0.07480741,0.40864548
2014-08-07,0.16268235,0.15281253,0.25473422,0.16611691,0.263654
2014-08-11,0.20231187,0.13566476,0.2051043,0.121604614,0.33531448
2014-08-14,0.21518028,0.10906221,0.18506996,0.13593465,0.35475287
2014-08-18,0.21331838,0.12534742,0.16111128,0.12243654,0.37778634
2014-08-21,0.17105809,0.12828745,0.18433994,0.09140402,0.42491052
2014-08-25,0.12482817,0.19733249,0.12670481,0.15571,0.39542457
2014-08-28,0.1975866,0.24778242,0.16401082,0.12188875,0.2687314
2014-09-01,0.3050913,0.17670237,0.1836977,0.12828122,0.20622745
2014-09-04,0.26836798,0.12754336,0.1484797,0.090564504,0.3650445
2014-09-08,0.17609473,0.28220353,0.19617206,0.084126174,0.26140353
2014-09-11,0.16167672,0.3133739,0.1856173,0.07961875,0.25971332
2014-09-15,0.19925283,0.120668344,0.11393523,0.0848839,0.48125964
2014-09-18,0.21251877,0.11871361,0.07956541,0.11515951,0.47404268
2014-09-22,0.30439797,0.21051483,0.08609942,0.104508646,0.29447913
2014-09-25,0.42222956,0.15541646,0.13730212,0.12688957,0.15816224
2014-09-29,0.32999712,0.1803899,0.23688856,0.085746035,0.1669784
2014-10-02,0.35828808,0.17026432,0.17680626,0.042661455,0.25197992
2014-10-06,0.42172915,0.13620576,0.16776817,0.032788157,0.24150877
2014-10-09,0.4320153,0.08251205,0.14457749,0.057193577,0.2837016
2014-10-13,0.25481635,0.11809838,0.20557167,0.06215464,0.35935897
2014-10-16,0.21067868,0.15758526,0.23928955,0.06497428,0.32747224
2014-10-20,0.37471044,0.15641516,0.1802887,0.06213505,0.22645068
2014-10-23,0.2763391,0.096591495,0.15849428,0.05569688,0.41287827
2014-10-27,0.3095905,0.12667626,0.16511896,0.08017776,0.31843656
2014-10-30,0.34967354,0.12758552,0.15358734,0.14425223,0.22490141
2014-11-03,0.40657315,0.13436472,0.111557074,0.079205014,0.26830006
2014-11-06,0.37989077,0.09952895,0.13772975,0.09597753,0.28687304
2014-11-10,0.34333593,0.114604086,0.17498246,0.075486645,0.29159087
2014-11-13,0.28454435,0.08419226,0.19175978,0.07855664,0.360947
2014-11-17,0.30779165,0.12735778,0.24560717,0.08686966,0.23237376
2014-11-20,0.35510206,0.11208832,0.19463396,0.08130701,0.25686863
2014-11-24,0.28196144,0.10512082,0.1951512,0.05042857,0.367338
2014-11-27,0.17914763,0.13988326,0.2089181,0.038102094,0.43394893
2014-12-01,0.27559307,0.2423187,0.22304471,0.029304706,0.22973879
2014-12-04,0.20996028,0.21187834,0.21756728,0.032499366,0.32809472
2014-12-08,0.3087694,0.24228334,0.17856395,0.038756464,0.23162687
2014-12-11,0.21531056,0.24951908,0.23073098,0.04492924,0.2595101
2014-12-15,0.10893752,0.17745,0.20691587,0.1727316,0.33396506
2014-12-18,0.117072955,0.21051303,0.13602763,0.13241702,0.40396935
2014-12-22,0.13818762,0.22481035,0.19048123,0.19530617,0.25121462
2014-12-25,0.17731257,0.20955889,0.22114685,0.13075069,0.261231
2014-12-29,0.1428005,0.18664286,0.35376677,0.11200423,0.20478562
2015-01-01,0.17421404,0.23110943,0.24885516,0.10249112,0.2433302
2015-01-05,0.15578483,0.23762771,0.2678335,0.06547214,0.2732818
2015-01-08,0.1752103,0.19428973,0.34780145,0.06540768,0.2172908
2015-01-12,0.22564377,0.18857208,0.20042399,0.10984981,0.27551034
2015-01-15,0.19371985,0.23262645,0.18877956,0.06288812,0.321986
2015-01-19,0.20412174,0.29947045,0.12690425,0.07880965,0.2906939
2015-01-22,0.19604304,0.2624374,0.13127477,0.08615628,0.32408848
2015-01-26,0.17970642,0.27999893,0.18814264,0.0680883,0.2840637
2015-08-06,0.4091402,0.08169242,0.28502455,0.04005407,0.18408875
2015-08-10,0.3250656,0.10198625,0.19972165,0.033206545,0.34001997
2015-08-13,0.2602405,0.07888729,0.17594938,0.056206957,0.4287159
2015-08-17,0.3493694,0.08821335,0.22682309,0.07461483,0.26097938
2015-08-20,0.2679833,0.056422308,0.3777467,0.06153724,0.23631042
2015-08-24,0.2857357,0.049441088,0.33372077,0.061528772,0.2695737
2015-08-27,0.31916615,0.061327934,0.35098943,0.06582039,0.20269611
2015-08-31,0.4354782,0.061234612,0.34349266,0.034966037,0.12482855
2015-09-03,0.3921453,0.078468025,0.37724233,0.053474978,0.09866933
2015-09-07,0.3730279,0.08112598,0.29375368,0.084830955,0.16726154
2015-09-10,0.35210666,0.0637938,0.24833018,0.049107123,0.28666222
2015-09-14,0.39321312,0.10383475,0.24270816,0.038424857,0.22181915
2015-09-17,0.41610304,0.13429056,0.29938835,0.032091476,0.118126564
2015-09-21,0.5938693,0.11279933,0.16318998,0.024225354,0.10591602
2015-09-24,0.6072537,0.1298902,0.1079436,0.030326651,0.12458592
2015-09-28,0.54930043,0.10105326,0.119060956,0.033481825,0.19710353
2015-10-01,0.6003114,0.08717202,0.16323008,0.049963087,0.09932342
2015-10-05,0.5122071,0.086308084,0.18236126,0.051448382,0.16767517
2015-10-08,0.45553714,0.068617955,0.2452266,0.036064833,0.19455343
2015-10-12,0.6045141,0.07879112,0.15748471,0.022223536,0.13698654
2015-10-15,0.694857,0.06494223,0.11696473,0.018743327,0.10449274
2015-10-19,0.71915334,0.042021852,0.16103458,0.028055321,0.049734883
2015-10-22,0.7545378,0.035622187,0.114388295,0.033511497,0.06194022
2015-10-26,0.6460081,0.04775746,0.1788908,0.05279063,0.074553065
2015-10-29,0.5610683,0.050758168,0.20610492,0.07043062,0.111638054
2015-11-02,0.51750284,0.03398502,0.26940626,0.07937673,0.09972921
