,0,1,2,3,4
2010-12-09,0.081867285,0.3348155,0.18920887,0.15267357,0.24143474
2010-12-13,0.08427448,0.12707372,0.24280988,0.3697309,0.17611101
2010-12-16,0.10588066,0.15495117,0.2625544,0.28569984,0.19091395
2010-12-20,0.093155496,0.19838257,0.20802201,0.3137117,0.18672825
2010-12-23,0.09556069,0.25780672,0.14369972,0.32857937,0.17435354
2010-12-27,0.081478395,0.15222937,0.10223064,0.29538283,0.36867878
2010-12-30,0.08847203,0.17270938,0.15417996,0.18436743,0.4002712
2011-01-03,0.14000504,0.17163242,0.08902317,0.1183669,0.48097253
2011-01-06,0.12846418,0.19499859,0.073268436,0.12758891,0.47567987
2011-01-10,0.19771291,0.26108998,0.11281342,0.1555998,0.27278385
2011-01-13,0.1859808,0.44305652,0.08513412,0.12165668,0.16417186
2011-01-17,0.14927265,0.36654094,0.123682834,0.14772023,0.21278332
2011-01-20,0.17251427,0.3428793,0.09051327,0.1365449,0.25754827
2011-01-24,0.1469075,0.40011764,0.08673021,0.15995853,0.20628609
2011-01-27,0.18372045,0.37660226,0.09753839,0.16781291,0.17432597
2011-01-31,0.13842733,0.35331643,0.09431531,0.11403078,0.29991013
2011-02-03,0.1271918,0.26148728,0.09787765,0.10855085,0.4048924
2011-02-07,0.1594865,0.30932572,0.09309119,0.16113457,0.276962
2011-02-10,0.18084034,0.3397364,0.07344003,0.14826767,0.25771555
2011-02-14,0.17320885,0.33919376,0.10974789,0.114163406,0.26368606
2011-02-17,0.22036214,0.20591737,0.08025884,0.12519298,0.3682687
2011-02-21,0.18415602,0.18173014,0.106704816,0.15451285,0.37289616
2011-02-24,0.15917206,0.23728672,0.20414747,0.10272004,0.29667372
2011-02-28,0.15155645,0.31216168,0.1652978,0.11815325,0.2528308
2011-03-03,0.14120655,0.2485174,0.1580623,0.12065173,0.331562
2011-09-12,0.1919227,0.18916212,0.2808065,0.051707283,0.28640142
2011-09-15,0.19284141,0.19803052,0.3556019,0.05302822,0.2004979
2011-09-19,0.20528111,0.25835955,0.22300446,0.03958126,0.27377364
2011-09-22,0.18189414,0.2687634,0.23289318,0.06606195,0.2503873
2011-09-26,0.16468051,0.30738938,0.18728499,0.08137647,0.25926864
2011-09-29,0.102626875,0.31274214,0.26554966,0.075025834,0.24405548
2011-10-03,0.14476311,0.38566658,0.10716655,0.14429279,0.21811098
2011-10-06,0.170011,0.30597368,0.05658579,0.12658776,0.34084177
2011-10-10,0.24477243,0.2592678,0.16343196,0.08887979,0.24364802
2011-10-13,0.22563322,0.30129433,0.18073119,0.108218186,0.18412308
2011-10-17,0.27037534,0.12594384,0.106807165,0.1373321,0.3595416
2011-10-20,0.3008877,0.17006473,0.076699115,0.1849495,0.26739895
2011-10-24,0.32910806,0.23069936,0.0797147,0.09790984,0.26256803
2011-10-27,0.28293967,0.2275655,0.066859685,0.1123331,0.31030205
2011-10-31,0.256437,0.17495765,0.087000996,0.13211714,0.3494872
2011-11-03,0.32531372,0.19957557,0.100620136,0.14323656,0.231254
