,0,1,2,3,4
2010-12-09,0.064086795,0.033110887,0.08887013,0.059638746,0.75429344
2010-12-13,0.10064448,0.07352756,0.14498243,0.17775504,0.50309056
2010-12-16,0.07108013,0.1028054,0.09694592,0.15993105,0.56923753
2010-12-20,0.08657613,0.10844169,0.0817548,0.120013766,0.6032136
2010-12-23,0.073226415,0.08289039,0.07025713,0.099512905,0.67411315
2010-12-27,0.11401318,0.06622419,0.06471234,0.20349076,0.55155957
2010-12-30,0.12375105,0.09614419,0.10739671,0.23325282,0.43945524
2011-01-03,0.11386568,0.10630345,0.1491657,0.13323493,0.49743024
2011-01-06,0.11718073,0.20449091,0.14023222,0.07757415,0.460522
2011-01-10,0.13915627,0.14602302,0.099659875,0.09017144,0.52498937
2011-01-13,0.15994243,0.16361134,0.10482963,0.12023985,0.45137677
2011-01-17,0.13936365,0.23110102,0.09659942,0.11716336,0.41577256
2011-01-20,0.16946253,0.32644066,0.10536754,0.17744434,0.2212849
2011-01-24,0.13355844,0.29552937,0.10186914,0.23404564,0.23499739
2011-01-27,0.12375632,0.2683859,0.083736666,0.1579116,0.3662095
2011-01-31,0.12439428,0.3298937,0.05925477,0.106830664,0.3796266
2011-02-03,0.10123293,0.2099074,0.03300087,0.049476344,0.6063824
2011-02-07,0.07487253,0.23985901,0.02831683,0.069536075,0.5874155
2011-02-10,0.11722501,0.3827519,0.08696663,0.08541048,0.32764593
2011-02-14,0.2770394,0.25383207,0.078154914,0.14129986,0.24967371
2011-02-17,0.19230399,0.3081274,0.09448739,0.17341287,0.23166837
2011-02-21,0.15466079,0.24516904,0.05674425,0.09641069,0.44701523
2011-02-24,0.19710314,0.18617909,0.055547398,0.066446625,0.49472374
2011-02-28,0.21667376,0.17030653,0.05982536,0.09969836,0.45349598
2011-03-03,0.22337133,0.1688559,0.08682636,0.14023586,0.38071057
2011-03-07,0.1955309,0.2454751,0.10017054,0.120432496,0.33839098
2011-03-10,0.16716655,0.30419743,0.09627197,0.062795065,0.36956903
2011-09-19,0.090427116,0.28842524,0.26095873,0.18117544,0.17901349
2011-09-22,0.12637523,0.24354422,0.27067927,0.1226849,0.23671634
2011-09-26,0.13361104,0.24665828,0.3205059,0.090185754,0.20903905
2011-09-29,0.11904487,0.18150143,0.3668447,0.11387714,0.21873184
2011-10-03,0.09125746,0.29465184,0.17141534,0.18288997,0.2597854
2011-10-06,0.09841071,0.21857597,0.15037222,0.19681172,0.33582938
2011-10-10,0.12077239,0.2575699,0.07476988,0.13373457,0.41315323
2011-10-13,0.123961575,0.21299051,0.05444006,0.2194352,0.3891726
2011-10-17,0.20649569,0.17479257,0.054553803,0.22832511,0.33583283
2011-10-20,0.22727391,0.20272197,0.063320175,0.18999289,0.31669107
2011-10-24,0.19172516,0.23865238,0.06346183,0.21348467,0.29267594
2011-10-27,0.21336094,0.21031426,0.05663637,0.16950622,0.35018224
2011-10-31,0.20195553,0.32708725,0.05080263,0.114857316,0.30529732
2011-11-03,0.24243645,0.24796166,0.05507573,0.13598585,0.3185403
2011-11-07,0.2915855,0.21081449,0.06561933,0.1521226,0.27985805
2011-11-10,0.20299488,0.32961997,0.052899837,0.16969667,0.24478866
2011-11-14,0.1744758,0.34049976,0.052672464,0.14281903,0.28953293
2011-11-17,0.23750652,0.38428527,0.066869296,0.0983769,0.21296199
2011-11-21,0.22661139,0.37431633,0.12506223,0.07395939,0.20005068
2011-11-24,0.329115,0.3082958,0.073689006,0.10928682,0.17961341
2011-11-28,0.3028292,0.20970073,0.060910027,0.13297904,0.293581
2011-12-01,0.2943655,0.26887706,0.049602225,0.10468377,0.28247148
2011-12-05,0.43160787,0.18215011,0.0620944,0.085668586,0.23847905
2011-12-08,0.22654013,0.33388385,0.11348022,0.12046844,0.20562737
2011-12-12,0.14910541,0.3901251,0.16121334,0.060572512,0.23898363
2011-12-15,0.17671923,0.31023654,0.17866734,0.0797836,0.2545933
2011-12-19,0.16710983,0.19819017,0.17339914,0.13063988,0.330661
2011-12-22,0.15556669,0.2095247,0.17556995,0.12306929,0.33626938
2011-12-26,0.1825642,0.21049498,0.13655943,0.114738844,0.35564253
2011-12-29,0.16346613,0.19567041,0.16748825,0.10687884,0.36649635
2012-01-02,0.1823673,0.185648,0.19432382,0.068603486,0.36905742
2012-01-05,0.17528878,0.22548409,0.16946127,0.06801322,0.3617527
2012-01-09,0.18120326,0.16793214,0.11102124,0.05471123,0.48513213
2012-01-12,0.14043847,0.16326289,0.13565236,0.051381074,0.50926524
2012-01-16,0.14181115,0.13584542,0.22721548,0.05641949,0.43870848
2012-01-19,0.21756265,0.11275517,0.23875111,0.055691168,0.3752399
2012-01-23,0.26860166,0.17458484,0.108416684,0.054272924,0.3941239
2012-01-26,0.19077457,0.21411398,0.19128369,0.04891989,0.3549079
2012-01-30,0.09183299,0.16123576,0.4777762,0.036822088,0.23233296
2012-02-02,0.0981943,0.20959106,0.47231567,0.020983115,0.19891585
2012-02-06,0.11159439,0.3207505,0.3792975,0.023978725,0.16437884
2012-02-09,0.11944001,0.2759823,0.18472527,0.07823299,0.34161946
2012-02-13,0.08878612,0.178447,0.087906994,0.061646327,0.5832136
2012-02-16,0.104675025,0.258946,0.10731853,0.043218084,0.48584238
2012-02-20,0.104029246,0.38048398,0.11473221,0.052658357,0.3480962
2012-02-23,0.07753352,0.3467389,0.115707584,0.061428584,0.39859143
2012-02-27,0.114521086,0.31146598,0.079050265,0.061015494,0.4339472
2012-03-01,0.24982762,0.2844816,0.0590887,0.057102483,0.34949958
2012-03-05,0.22836177,0.1800572,0.056420244,0.038697913,0.49646288
