,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1981-01-05,0.3000603513728765,-1.0547530592990402,0.7939548455737989,0.3167450105171293,-0.2524198815021404,-0.12282402031010044,0.7904751397683476,1.6252432850691794,-0.13760195157133914,-2.633215844396945,-0.8255052330874321,0.594496301488761,-1.9241553628168753,0.1566542135265396,-0.7611923862173116,-0.40373890000717905,-0.7269072582153299,-0.4032318687581281,1.285527339060584,-1.4722061116138703
1981-01-08,0.32199165477924613,-1.1552904190439517,0.7847897577198955,0.3866171493742891,-0.04379694958199507,-0.036597272326929185,0.6865137473989291,1.5068740810925942,-0.04941687019023814,-2.6457816816984714,-0.6681081685762429,0.34928053183756863,-1.9486312563009278,-0.02281904741433469,-0.7090907855881073,-0.20181599100299022,-0.7862186340926627,-0.17885168549333771,1.4875505609165265,-1.515314824954738
1981-01-12,0.15930465681488667,-1.1670088963016334,0.7897398761992723,0.47781634623596636,-0.03688858849078537,0.040071138426373255,0.5085157039811937,1.3844719916000796,0.277235119699795,-2.7671361226962365,-0.4730877238483646,0.011366081660657373,-2.1357649462231825,-0.2815182770908457,-0.9156870555295983,0.11265735183929683,-0.7802153509816486,-0.03654914973689813,1.721121663455194,-1.5041005411990032
1981-01-15,0.07949418594826524,-1.1098050338256247,0.7721034124297964,0.4986067524228183,-0.039094236627690106,-0.05030512022652297,0.5073072733590085,1.510641862436516,0.3634733156523404,-2.8452553063938946,-0.5975526024158689,0.0058401164964503,-2.0629687284692086,-0.3292265797306555,-1.0106099554661176,0.3185278456618816,-0.7849765389911044,0.0016874327718511826,1.6392579356641022,-1.5321641298302873
1981-01-19,0.21116830656872365,-1.0737633136693585,0.6937342071702236,0.4988385331945421,0.04109425680039937,-0.17544373619140083,0.6400816038749383,1.4844491148695191,0.2454189973303245,-2.9364642675040864,-0.7239214454923275,-0.05024065530683277,-1.8275055391714072,-0.4850661454562815,-0.7739737139991729,0.4983136279925195,-0.9620327719039862,0.38243510196313135,1.735419937273663,-1.6916845074659437
1981-01-22,0.36249832706297674,-1.0695276127269302,0.6692870593724767,0.47778764508395777,0.07037417014479977,-0.13902024331256893,0.909000723570168,1.4119906384855456,0.021734400131426745,-2.925799991973359,-0.8260009682122736,-0.11310068268038542,-1.57658887255277,-0.5794929303998259,-0.564885190206617,0.46521724521880187,-1.1443799140759616,0.7557875669823921,1.8179915003909097,-1.7079330383267304
1981-01-26,0.2921197341228085,-0.9749771391253779,0.7007442531917352,0.4393842228392423,0.29770120930110505,0.031792439246751555,1.3258228655738977,1.2504464392890644,-0.39988871425010614,-2.6509862848597954,-0.8495042034052162,0.18859771165230005,-1.2068857694283162,-0.3318816463542367,-0.2828569484738627,0.19176879218915477,-1.5405223229822007,0.7912903843327391,1.6700258346127974,-1.760981939943214
1981-01-29,0.0571619327740495,-0.9504325487829004,0.8349438970078317,0.4293251168153501,0.1986017622837996,0.05712014247081395,1.433115943155183,1.1628554711631516,-0.496811996140477,-2.5033230682154075,-0.6921402801792104,0.4876582856969263,-1.0280708523510425,0.13231062662972468,-0.21605819631498058,-0.15476451204628608,-1.754085050847376,0.4486117290298759,1.3524815530879535,-1.7433436010840822
1981-02-02,-0.15019611663861812,-1.073033884792447,1.1559779452461463,0.308992173589912,-0.18154581588632326,-0.14824432082703518,1.3544480368090577,1.2445397247705503,-0.38624915371367247,-2.6026758999619606,-0.5771926620014826,0.6338278762563387,-1.1738616798508414,0.593179253860727,-0.4777851808492072,-0.43399540568724954,-1.741393120933698,0.009161443308908442,0.9793897912354201,-1.5032012593044721
1981-02-05,-0.15064025016455976,-1.0754858553888103,1.1942152880601244,0.20270494425839256,-0.0450591313033999,-0.26438218406800246,1.204861040139544,1.131266368102983,-0.32840086461976137,-2.581652734546085,-0.6244061636591948,0.6130194752014118,-1.2829170194711834,0.6333785503916287,-0.3948759525655619,-0.45017753256971693,-1.702295903249295,-0.10116802577947702,0.8501166951753836,-1.4594493582295736
1981-02-09,-0.050888650634641305,-0.9740332405977192,1.0114090604369492,0.20313041880736984,0.3391942920924189,-0.4650481488322292,1.0799731443424665,0.9171397485009514,-0.399003794614386,-2.548639431272245,-0.5287075792763285,0.29556097609433024,-1.1781321244078,0.4497170724898855,-0.006512824391019582,-0.405445229578384,-1.3176912045106322,-0.10496237963518153,0.7508584751120132,-1.5885744694622366
1981-02-12,0.048365460766922046,-0.9469203997790216,0.9084893586707814,0.2118464935886011,0.567739398795906,-0.7030865423919799,1.1397066105776563,0.8701037363111487,-0.7673504856660914,-2.5194813384722603,-0.4447022980826127,0.2105740264776561,-1.047802074395756,0.19828370600769785,0.12271808765852064,-0.580612823346346,-0.7518607276308944,-0.314131629074053,0.6842664196184242,-1.8099135060932672
1981-02-16,0.26185106797381397,-0.9945785545357042,0.8467067217458826,0.30898849102564213,0.788431479437253,-0.8199822009549727,1.2495228789179527,1.0009715274459052,-1.3563613643487653,-2.3496254032158896,-0.626336895639927,0.4092302389009208,-0.8175543433834533,-0.16901074470813396,0.061267501304096625,-0.8391459811067243,-0.1140913219246629,-0.5902848251289317,0.4382100884781332,-1.861090074800626
1981-02-19,0.4275859828694885,-1.0850691089743985,0.8735737974428383,0.4086156312904135,0.8075454161073313,-0.7011746913229624,1.3129934370617997,1.2593671159991726,-1.5091830685419252,-2.2506827073825795,-0.7361264039098315,0.3834797879066455,-0.7178022615130774,-0.40609455696318436,-0.12739362257003936,-0.7830853762980947,0.25073687713943227,-0.5801209301121721,0.31129902092019757,-1.5727515175076905
1981-02-23,0.5707662505126208,-1.2188907456385534,0.9399798672154801,0.49690372693766716,0.9757417508254458,-0.49771967879200374,1.2918582798235754,1.7355665765337254,-1.51563243707503,-2.0278634015493364,-0.8855320320723169,0.4669843792683099,-0.6431041819112683,-0.4299960185271786,-0.2390934606264222,-0.7214280637018212,0.42451786683857384,-0.5843588408844327,0.1442432910778301,-1.4249893880458737
