,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1981-01-05,-0.2704903723909447,-0.7947769883714096,1.3027996796030032,-1.2552786772161426,0.5323783042456466,1.397980874486133,-1.0770641046257081,-0.8642852940191261,-0.2937253483941807,-0.858489925478147,-0.18878747354320308,0.3437439092810845,0.23809856994397252,-1.3950931732521565,-0.8453632338004954,2.0725178904513,0.5705119423647721,-0.29875916655344764,1.6586485882515918,0.641683870009599
1981-01-08,-0.29339817968486037,-0.8377060798680291,1.287389988285763,-1.3019756404382994,0.5043616150165289,1.4746263403435174,-1.1470439781022708,-0.8085550666714394,-0.3933175282797006,-0.832327735702517,-0.1710988137053417,0.3261888406883318,0.27779384268743756,-1.4861335254288395,-0.9384874280440342,2.0771171286812087,0.671292559981075,-0.22421733802905397,1.759420063631206,0.6840722540651646
1981-01-12,-0.31180184099973657,-0.8581793589141565,1.2801218761259798,-1.3500931264418998,0.47704841424947436,1.557864286632037,-1.2168116856445932,-0.7148368173781409,-0.5023195354084489,-0.7996589444011544,-0.1099839681759699,0.2959760293642265,0.3487823660460444,-1.6149850976801485,-1.0499615453375557,2.1103837619043,0.7565392323177221,-0.12270864978263048,1.8216129919323545,0.7179762185124116
1981-01-15,-0.3217290949800879,-0.8367189381539583,1.3173150571290495,-1.355849850548944,0.46399770219679076,1.601541081917784,-1.2316552291278122,-0.6532612173431921,-0.5644616103816676,-0.7933066205606507,-0.05380772779687274,0.31957690456194743,0.40248917415439284,-1.7142991702968342,-1.1310202942675271,2.169414765514698,0.7742936519253177,-0.08239831036494512,1.8030050661734625,0.7138819181835078
1981-01-19,-0.33798464072933665,-0.7832755129463893,1.419155704999465,-1.33311035914289,0.459933876994196,1.635142386684922,-1.2053666946405053,-0.6069151213584589,-0.6240271074125219,-0.8131702664831235,-0.015862401510768922,0.4079679181522226,0.4364275489890675,-1.8569711697998295,-1.2247772615587205,2.2981452145875867,0.7522409202061249,-0.07051009005798169,1.7280319793889314,0.6903763636513476
1981-01-22,-0.3519850375791215,-0.7483647466709239,1.501451690946535,-1.3219481493431289,0.4650130552699023,1.6454606240465026,-1.1722783860898667,-0.5842948648436163,-0.6503266817506353,-0.8385870147725811,-0.02463211146916813,0.46320982844909997,0.42224685671744294,-1.970814243650942,-1.2670656508025206,2.42172900306249,0.7138648191914516,-0.056045441139709905,1.6806691170810075,0.6883461661647895
1981-01-26,-0.37144616058192925,-0.7222214410630838,1.5950224588351254,-1.3301230395711308,0.47154994577341985,1.6498577332151747,-1.1228852910738218,-0.5498807175246954,-0.6658159018912289,-0.8671731204710013,-0.04702620010038637,0.5090858669518065,0.3788426231736749,-2.104106655472754,-1.2386674555634334,2.5963464220293258,0.6392780546158515,-0.040444449281178026,1.689814369450617,0.6864252540099822
1981-01-29,-0.3777039028811988,-0.7215935770425222,1.6366442118504272,-1.3509194792572894,0.4846303927411481,1.6653604741168464,-1.095194202284729,-0.5156213269378535,-0.6741974820125416,-0.8753404349399915,-0.039219395866576794,0.49298587347634143,0.3320972497318449,-2.1698865293434038,-1.1597105881879526,2.692228609153667,0.5621938407501715,-0.03396505097090111,1.7579572094761133,0.6855929751288333
1981-02-02,-0.3597709942299935,-0.7409724281448041,1.6490116215998556,-1.390193962035963,0.5216975682917204,1.7171862910901323,-1.0758936841442006,-0.4685002177654328,-0.6820005327470905,-0.8830904854569743,0.005356471798922564,0.39090869615919493,0.26416535174295186,-2.2294958977132358,-1.0340986662804632,2.735115205125565,0.44165643624565293,-0.03195396037109982,1.8516571956659131,0.6915353203024044
1981-02-05,-0.3226815621474073,-0.7641809638010488,1.6295566542053603,-1.4330686880809962,0.5506423273021646,1.772446617442795,-1.0609870903107836,-0.4420996557316186,-0.6679481965026369,-0.9010222268035102,0.042573519149415755,0.2940152041027953,0.23947747905390374,-2.2757366512455257,-0.9443656196508513,2.715168084696082,0.3548105751723325,-0.04915089063177389,1.8693893746454295,0.6722163799123325
1981-02-09,-0.270053856475822,-0.7859092481761206,1.590900104230831,-1.4805136819649058,0.5956262840013965,1.8209754281462334,-1.0378501234600557,-0.43990043003322815,-0.6525429018430452,-0.9104463778859324,0.06207685929576383,0.19330848900192926,0.230165748341101,-2.3371651494294836,-0.8427109495654415,2.69471114209292,0.27080552254404466,-0.08064081841682817,1.864244547773057,0.6244354617582067
1981-02-12,-0.2573205767042719,-0.7747751830832903,1.583693821284709,-1.4778789763827243,0.6467905392143926,1.8145410763810832,-1.0269873738129096,-0.46151144984461284,-0.6557244164789292,-0.9065948068490872,0.04715390770725406,0.15472518568305793,0.2369233657988136,-2.3604409158687103,-0.7829378968320718,2.711070115266712,0.2521029259706203,-0.08849904353320806,1.8933165603203796,0.5934260375455124
1981-02-16,-0.2888984454703834,-0.7061907068852986,1.629015675329787,-1.4139692374179231,0.7456889496074658,1.757298179986013,-1.0222188382406332,-0.48999658967466125,-0.6435948216739883,-0.9396802322216139,0.00815955187710886,0.13579675912787276,0.3074929515813791,-2.3311158154139306,-0.7338861414178651,2.7410497579953588,0.29892924792788583,-0.08807872955588511,1.9756010825187527,0.5566696125278084
1981-02-19,-0.3278654248574177,-0.6309715336180217,1.68644968611397,-1.3597775647095165,0.8331195379674063,1.7124560318058109,-1.0057368615471722,-0.48982139283291415,-0.6146222502468468,-0.9757101513383372,-0.009203978777100122,0.12328307402584668,0.37633560926839454,-2.2584448715433383,-0.6971157567644879,2.7527180743732065,0.3469172744252239,-0.10308187224857979,2.0156398368451525,0.5631221060986786
1981-02-23,-0.36709707324832663,-0.5324802595478014,1.7533234883211217,-1.300323575455693,0.9135662103278337,1.6749993137573223,-0.9624965325380938,-0.444825090275378,-0.5662783493670769,-0.9694215030948928,-0.0510386318756308,0.11177951128619806,0.4288916435128993,-2.144595034791595,-0.6167654920574643,2.7585428003645305,0.35598657662158545,-0.13209270014839578,2.015705090394641,0.6632087080069986
1981-02-26,-0.3555204964587329,-0.4641451084814895,1.8315662835771709,-1.2854404935834405,0.9607942982375915,1.6703075060406838,-0.9208759361408635,-0.4052679619261352,-0.5067911323704988,-0.9510281644355401,-0.07560246692525142,0.1130779553479315,0.4494496755953616,-2.0472587548421095,-0.5841154518943271,2.759095988050036,0.29803493860734137,-0.17145196044241884,2.0258407897574253,0.7897766696650733
1981-03-02,-0.3036991624815185,-0.39220653923751303,1.9712036556142813,-1.284143031468596,1.0107221293578286,1.6871698673191795,-0.8718435609782355,-0.37245562184964465,-0.41918741658084846,-0.9445191529293728,-0.08660491911570835,0.13189918934568826,0.5068482315984847,-1.953520797812543,-0.585348658161247,2.740760408317958,0.2200224448233959,-0.24284880052234895,2.080111302960175,0.9746675778383986
1981-03-05,-0.27416662556250265,-0.36151161290148875,2.0515172178700034,-1.2683218863539512,1.0245373999063387,1.6913191633141689,-0.8574765919831931,-0.36840811682457814,-0.3762537663577302,-0.950527389681793,-0.10513723249552367,0.14308591983508256,0.5663429837977667,-1.9681116329247548,-0.5812074039718266,2.723263365513201,0.22379807388271594,-0.29018004951559134,2.1370554053310586,1.087419266819754
1981-03-09,-0.2374219184099807,-0.3416206192700653,2.1216864160631212,-1.2690084030108395,1.0423859129023043,1.6951078849214472,-0.8585960852205718,-0.3924794829930734,-0.3271877657544464,-0.9923140017758387,-0.10363144117631624,0.12367603248570523,0.6321805182474035,-2.049138321442689,-0.5738677941227754,2.70659506334039,0.27629176508297026,-0.3630283853058851,2.2148710422058273,1.1817302296938286
1981-03-12,-0.2126820126622261,-0.33354131271186094,2.154849707660467,-1.2866232339401378,1.0488873967621015,1.712914228721527,-0.8650762381523277,-0.410906872565822,-0.2941386677794456,-1.0372596217278713,-0.08597475931293651,0.10466834379950504,0.6878751854071026,-2.1139772353730772,-0.5792018518181881,2.687060530956784,0.32675200028473106,-0.41578994020501553,2.2881539978065657,1.2168246811011094
