,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1981-01-05,-0.5145079544432775,0.36219364631973583,-0.2900908196677531,-0.6560257269847604,-1.4009877275349014,-0.6458501672395737,0.46980498496054696,0.9654540051596995,-0.6302006105803287,-0.24654823920921004,0.29341054811772543,-0.6436027798414662,-0.2410868624844389,1.5908399778894564,0.8576849785064782,-0.06133411484808106,-2.0266487564140974,0.39433790801395574,-0.6726111312423575,-0.6658910223997755
1981-01-08,-0.29784331980107975,0.4623058358742445,-0.4805793486076525,-0.5543251406872133,-1.2414967983768173,-0.4616773440562603,0.48099960077772164,1.319717034790776,-0.6142383161598265,0.2881937291782728,0.13612058111235117,-0.6463686953573616,0.20298118103980836,1.7604689002726368,1.3153697683836691,-0.3728637800876931,-1.6400927507342895,0.6810871250553516,-0.5287758359456421,-0.5263274152220992
1981-01-12,-0.09133008875733528,0.7119334584031669,-0.6443863344921291,-0.5988537921401468,-1.344907045386358,-0.2432561180086422,0.19440115373145642,1.4856847662725319,-0.31448213284421855,0.7988587176361764,-0.1628239976657639,-0.7552423230318476,0.49882354172615356,1.67265854288705,0.9070907022780038,-0.18630926257011224,-1.1481147671694318,1.4150716609786724,-0.16272497924163845,0.2737444255889892
1981-01-15,-0.13144233388584858,0.8078996434606633,-0.7107575687549583,-0.6193668858634778,-1.5226968967191727,0.04024545936165589,0.2392574277167301,1.2698173551057155,0.08413594496170072,0.8770411870427774,-0.09431531662873449,-0.6380598860233224,0.41155240148245154,1.1802910938695368,0.4615679824943548,0.14785469173886942,-1.7092518921114987,1.3565056752666902,-0.5034811924708051,0.3941796754468693
1981-01-19,-0.22725016960242592,0.5893036531017621,-0.42219805495440543,0.05260701543948546,-1.7616439478306212,0.5990801192066895,0.7058489186836295,1.6097290109372988,0.3396228365533258,0.6384248296354628,0.6290790103906456,-0.34736279139915793,0.4634127104282618,0.6949763677232468,0.1510428039272621,0.19413934138364763,-2.0587738014233916,1.3858138874451522,-0.8546363228597849,-0.19893947930608374
1981-01-22,-0.38149489549336063,0.26137474081406065,-0.06268363068458353,0.4593614609106788,-1.5713132057274866,0.6870535534797679,1.2436359373625379,1.6786282837412674,0.16662282714429855,0.22472809818568995,0.44888115196337225,-0.45738936712145783,0.3668648271267718,0.318421461117438,0.151168762411094,-0.2205170561004961,-1.7423063810537747,1.3449894870310786,-0.5083132529932854,-0.5284780357251068
1981-01-26,-0.7016330337934367,-0.16387014407249204,0.027997535282825982,0.14525182762820898,-1.1790800359933427,0.42879966652004353,1.321736057323621,1.1565193985478703,-0.08600620856717399,-0.10414346338808295,-0.49656731999537784,-0.5725889025288385,-0.033601609655176355,0.44326442963307505,0.12893596238610347,-0.4911903657701428,-1.163071021188831,0.7050211946393923,-0.062038639516801976,-0.6270679014180696
1981-01-29,-0.759338588474198,-0.3196261688488928,-0.06649793668357533,-0.16695465630494835,-1.195617746295624,-0.16098343677412813,1.0886544755715875,0.8721551467081567,-0.023790873145497944,0.24385698557587238,-0.9610096613524428,-0.7291982671443923,-0.24028750268586074,0.9670746100443489,0.16068953687312362,-0.5782304417624173,-0.7888624217299992,0.5618178148983752,0.4959282423564738,-0.48712449680870856
1981-02-02,-0.5549438908647927,-0.048023792137861385,-0.27383130834792196,-0.509260621452567,-1.6716694356819015,-0.7525543270357767,0.9081026538965203,0.833135459639022,0.17299808564493271,0.5391994178515696,-1.168377060063501,-0.7223377611610743,0.4458210263177227,0.8721089256410682,-0.17511548260767795,-0.5198117722589001,-0.9666532019772854,0.6618079148035365,0.3538665685409591,-0.8317626568058673
1981-02-05,-0.6126504431788016,0.058307991606036814,-0.346580427853476,-1.0084732578834759,-1.768091787798936,-0.5602091339256062,0.7030579880926714,0.4165560018862128,0.32104922950720594,0.377547589437413,-1.306631943090296,-0.6892290225280171,1.1898040600185456,0.4499459721622016,-0.26712669800008804,-0.42998159936320485,-1.3417088898866176,0.3587061916532225,-0.5553060304702354,-0.989777928739557
